subject,block,word_picture,trial,event_type,event_type_last4runs,rt,lag,item,eeg_rejected,sub_block
13,1,1,60,4,4,827,15,VOLCANO,1,5
13,1,1,61,0,0,1164,NaN,TOASTER,0,5
13,1,1,62,3,3,1106,23,OCTOPUS,0,5
13,1,1,63,3,3,1073,26,WHISTLE,0,5
13,1,1,64,3,3,1070,21,SHELVES,0,5
13,1,1,65,0,0,977,NaN,RAZOR,0,5
13,1,1,66,2,2,959,15,GARLIC,0,5
13,1,1,67,0,0,932,NaN,LAWNMOWER,0,5
13,1,1,68,4,4,879,18,GLOVE,0,5
13,1,1,69,1,1,1486,NaN,SKATEBOARD,1,5
13,1,1,70,0,0,1483,NaN,BRUSH,0,6
13,1,1,71,0,0,1025,NaN,GRASS,0,6
13,1,1,72,4,4,812,10,OCTOPUS,0,6
13,1,1,73,0,0,849,NaN,COFFEEMAKER,0,6
13,1,1,74,0,0,1031,NaN,ROULETTE,0,6
13,1,1,75,0,0,1115,NaN,SLEEPINGBAG,0,6
13,1,1,76,1,1,1067,NaN,AIRPLANE,0,6
13,1,1,77,4,4,1064,13,SHELVES,0,6
13,1,1,78,2,2,1081,26,BAGEL,0,6
13,1,1,79,2,2,1053,26,BUTTERFLY,0,6
13,1,1,80,1,1,1125,NaN,STARFISH,0,6
13,1,1,81,3,3,1177,26,MICROSCOPE,0,6
13,1,1,82,0,0,1014,NaN,FRIDGE,0,6
13,1,1,83,1,1,996,NaN,SOCCERBALL,0,6
13,1,1,84,3,3,984,18,GARLIC,0,6
13,1,1,85,4,4,1032,22,WHISTLE,0,6
13,1,1,86,2,2,1084,17,SKATEBOARD,0,6
13,1,1,87,3,3,1137,29,TORTOISE,0,6
13,1,1,88,1,1,964,NaN,TREE,0,7
13,1,1,89,3,3,957,10,BUTTERFLY,0,7
13,1,1,90,0,0,856,NaN,CALCULATOR,0,7
13,1,1,91,4,4,878,10,MICROSCOPE,0,7
13,1,1,92,7,7,960,12,STARFISH,1,7
13,1,1,93,4,4,778,9,GARLIC,1,7
13,1,1,94,4,4,820,7,TORTOISE,1,7
13,1,1,95,2,2,817,12,SOCCERBALL,1,7
13,1,1,96,2,2,734,20,AIRPLANE,1,7
13,1,1,97,0,0,756,NaN,DRAGON,0,7
13,1,1,98,0,0,838,NaN,BACKPACK,0,7
13,1,1,99,0,0,755,NaN,BINOCULARS,0,7
13,1,1,100,1,1,722,NaN,PLUG,0,7
13,1,1,101,3,3,599,15,SKATEBOARD,0,7
13,1,1,102,0,0,677,NaN,DEER,0,7
13,1,1,103,1,1,899,NaN,SHIELD,0,7
13,1,1,104,3,3,871,26,BAGEL,0,7
13,2,2,1,0,0,666,NaN,GOLFBALL,0,1
13,2,2,2,1,0,846,NaN,GUITAR,0,1
13,2,2,3,1,0,763,NaN,TENT,0,1
13,2,2,4,1,0,730,NaN,WHALE,0,1
13,2,2,5,0,0,557,NaN,COCONUT,0,1
13,2,2,6,0,0,754,NaN,KEY,0,1
13,2,2,7,0,0,756,NaN,PUPPY,0,2
13,2,2,8,1,0,698,NaN,OWL,0,2
13,2,2,9,1,0,730,NaN,SHORTS,0,2
13,2,2,10,0,0,652,NaN,BARBECUE,0,2
13,2,2,11,0,0,805,NaN,SNAIL,0,2
13,2,2,12,2,0,802,8,WHALE,0,2
13,2,2,13,7,0,1099,11,GUITAR,0,2
13,2,2,14,7,0,1691,11,TENT,0,2
13,2,2,15,1,0,1028,NaN,TOTEMPOLE,0,2
13,2,2,16,0,0,1330,NaN,GASMASK,0,3
13,2,2,17,0,0,1022,NaN,POOL,0,3
13,2,2,18,0,0,940,NaN,DOUGHNUT,0,3
13,2,2,19,7,0,848,10,SHORTS,0,3
13,2,2,20,0,0,872,NaN,SAFE,0,3
13,2,2,21,2,0,785,6,TOTEMPOLE,0,3
13,2,2,22,1,0,802,NaN,BADGER,0,3
13,2,2,23,3,0,785,11,WHALE,0,3
13,2,2,24,1,0,747,NaN,LAMP,0,3
13,2,2,25,1,0,859,NaN,TOILETPAPER,0,3
13,2,2,26,0,0,1151,NaN,BIKELOCK,0,3
13,2,2,27,10,0,0,19,OWL,0,3
13,2,2,28,0,0,36,NaN,GOKART,0,3
13,2,2,29,0,0,1129,NaN,STEREO,0,3
13,2,2,30,0,0,726,NaN,CROWN,0,3
13,2,2,31,3,0,803,17,TENT,0,3
13,2,2,32,0,0,750,NaN,PEPPERMILL,0,3
13,2,2,33,3,0,957,20,GUITAR,0,3
13,2,2,34,0,0,1169,NaN,TRACTOR,0,4
13,2,2,35,0,0,996,NaN,RING,0,4
13,2,2,36,1,1,1073,NaN,CRIB,0,4
13,2,2,37,2,2,1026,12,TOILETPAPER,0,4
13,2,2,38,3,3,878,17,TOTEMPOLE,0,4
13,2,2,39,0,0,745,NaN,COOLER,0,4
13,2,2,40,4,4,857,7,GUITAR,0,4
13,2,2,41,0,0,939,NaN,DAISY,0,4
13,2,2,42,0,0,1281,NaN,PILLOW,0,4
13,2,2,43,4,4,878,12,TENT,0,4
13,2,2,44,2,2,1795,20,LAMP,0,4
13,2,2,45,1,1,877,NaN,WATCH,0,4
13,2,2,46,1,1,1460,NaN,CRAYON,0,4
13,2,2,47,3,3,763,28,SHORTS,0,4
13,2,2,48,0,0,1080,NaN,VIOLIN,0,4
13,2,2,49,3,3,1142,22,OWL,0,4
13,2,2,50,4,4,896,27,WHALE,0,4
13,2,2,51,2,2,638,29,BADGER,0,4
13,2,2,52,2,2,823,16,CRIB,0,5
13,2,2,53,0,0,912,NaN,WOK,0,5
13,2,2,54,1,1,860,NaN,SLIDE,0,5
13,2,2,55,0,0,1333,NaN,GRAVESTONE,0,5
13,2,2,56,3,3,890,19,TOILETPAPER,0,5
13,2,2,57,4,4,1243,8,OWL,0,5
13,2,2,58,4,4,970,20,TOTEMPOLE,0,5
13,2,2,59,2,2,952,13,CRAYON,0,5
13,2,2,60,5,5,1269,NaN,TOOTHBRUSH,0,5
13,2,2,61,1,1,896,NaN,EARRING,0,5
13,2,2,62,1,1,853,NaN,TRUMPET,0,5
13,2,2,63,2,2,1106,18,WATCH,0,5
13,2,2,64,0,0,873,NaN,HIGHHEEL,0,5
13,2,2,65,0,0,1295,NaN,KANGAROO,0,5
13,2,2,66,3,3,987,15,BADGER,0,5
13,2,2,67,3,3,934,23,LAMP,0,5
13,2,2,68,9,9,1626,21,SHORTS,0,5
13,2,2,69,0,0,953,NaN,WATERCAN,0,5
13,2,2,70,0,0,925,NaN,ENVELOPE,0,6
13,2,2,71,3,3,737,12,CRAYON,0,6
13,2,2,72,2,2,850,10,TRUMPET,0,6
13,2,2,73,1,1,1062,NaN,KEYBOARD,0,6
13,2,2,74,3,3,859,22,CRIB,0,6
13,2,2,75,2,2,816,21,SLIDE,0,6
13,2,2,76,0,0,1443,NaN,SHELL,0,6
13,2,2,77,0,0,880,NaN,SPOON,0,6
13,2,2,78,1,1,847,NaN,CANDLE,0,6
13,2,2,79,3,3,864,16,WATCH,0,6
13,2,2,80,0,0,966,NaN,RUG,0,6
13,2,2,81,1,1,964,NaN,BUDDHA,0,6
13,2,2,82,4,4,656,16,BADGER,0,6
13,2,2,83,0,0,1295,NaN,DOORHANDLE,0,6
13,2,2,84,4,4,853,28,TOILETPAPER,0,6
13,2,2,85,4,4,761,18,LAMP,0,6
13,2,2,86,2,2,998,25,EARRING,0,6
13,2,2,87,0,0,1220,NaN,REMOTE,0,6
13,2,2,88,4,4,767,17,CRAYON,0,7
13,2,2,89,0,0,1915,NaN,SCARF,0,7
13,2,2,90,4,4,762,16,CRIB,0,7
13,2,2,91,4,4,649,12,WATCH,0,7
13,2,2,92,0,0,1411,NaN,MICROWAVE,1,7
13,2,2,93,2,2,728,15,CANDLE,1,7
13,2,2,94,10,10,0,19,SLIDE,1,7
13,2,2,95,1,1,28,NaN,RABBIT,0,7
13,2,2,96,3,3,790,24,TRUMPET,0,7
13,2,2,97,5,5,1163,NaN,PLATE,0,7
13,2,2,98,0,0,1106,NaN,EGG,0,7
13,2,2,99,7,7,1183,26,KEYBOARD,0,7
13,2,2,100,0,0,775,NaN,CHEESE,0,7
13,2,2,101,3,3,787,15,EARRING,0,7
13,2,2,102,2,2,814,21,BUDDHA,0,7
13,2,2,103,0,0,1691,NaN,SOFA,0,7
13,2,2,104,1,1,1193,NaN,BATTERY,0,7
13,3,2,1,1,0,1019,NaN,BEAR,0,1
13,3,2,2,1,0,879,NaN,AMBULANCE,0,1
13,3,2,3,0,0,346,NaN,BOWTIE,0,1
13,3,2,4,0,0,413,NaN,MOUSE,0,1
13,3,2,5,0,0,780,NaN,COTTONSWAB,0,1
13,3,2,6,1,0,857,NaN,ASHTRAY,0,1
13,3,2,7,0,0,654,NaN,MIRROR,0,2
13,3,2,8,1,0,427,NaN,HELICOPTER,0,2
13,3,2,9,0,0,784,NaN,HEATER,0,2
13,3,2,10,1,0,797,NaN,BICYCLE,0,2
13,3,2,11,2,0,779,9,AMBULANCE,0,2
13,3,2,12,2,0,726,11,BEAR,0,2
13,3,2,13,1,0,678,NaN,FAIRY,0,2
13,3,2,14,0,0,655,NaN,ROCKET,0,2
13,3,2,15,2,0,752,9,ASHTRAY,0,2
13,3,2,16,0,0,979,NaN,SATELLITE,0,3
13,3,2,17,0,0,863,NaN,SHRIMP,0,3
13,3,2,18,3,0,670,7,AMBULANCE,0,3
13,3,2,19,0,0,657,NaN,DICE,0,3
13,3,2,20,0,0,704,NaN,BOX,0,3
13,3,2,21,1,0,746,NaN,RACKET,0,3
13,3,2,22,2,0,658,12,BICYCLE,0,3
13,3,2,23,0,0,820,NaN,DOOR,0,3
13,3,2,24,0,0,867,NaN,CIRCUIT,0,3
13,3,2,25,2,0,785,17,HELICOPTER,0,3
13,3,2,26,1,0,678,NaN,SNEAKER,0,3
13,3,2,27,0,0,755,NaN,TEEPEE,0,3
13,3,2,28,1,0,618,NaN,KNIFE,1,3
13,3,2,29,3,0,715,14,ASHTRAY,0,3
13,3,2,30,2,0,767,17,FAIRY,0,3
13,3,2,31,3,0,684,19,BEAR,0,3
13,3,2,32,5,0,746,NaN,SOCKS,0,3
13,3,2,33,0,0,648,NaN,PEN,0,3
13,3,2,34,3,3,671,12,BICYCLE,1,4
13,3,2,35,2,2,1123,9,SNEAKER,0,4
13,3,2,36,0,0,1305,NaN,BOTTLE,0,4
13,3,2,37,0,0,1667,NaN,GARAGE,0,4
13,3,2,38,2,2,664,10,KNIFE,0,4
13,3,2,39,0,0,711,NaN,IRONINGBOARD,0,4
13,3,2,40,4,4,693,22,AMBULANCE,0,4
13,3,2,41,1,1,749,NaN,AXE,0,4
13,3,2,42,1,1,803,NaN,FILECABINET,0,4
13,3,2,43,0,0,1101,NaN,JUICER,0,4
13,3,2,44,0,0,1158,NaN,DONKEY,0,4
13,3,2,45,2,2,715,24,RACKET,0,4
13,3,2,46,4,4,752,17,ASHTRAY,0,4
13,3,2,47,3,3,1709,22,HELICOPTER,0,4
13,3,2,48,3,3,811,18,FAIRY,0,4
13,3,2,49,1,1,728,NaN,STAMP,0,4
13,3,2,50,4,4,775,19,BEAR,0,4
13,3,2,51,0,0,852,NaN,RAFT,0,4
13,3,2,52,0,0,890,NaN,MANHOLE,0,5
13,3,2,53,4,4,807,19,BICYCLE,0,5
13,3,2,54,3,3,644,16,KNIFE,0,5
13,3,2,55,2,2,1726,13,FILECABINET,0,5
13,3,2,56,8,8,658,21,SNEAKER,0,5
13,3,2,57,0,0,745,NaN,HANDCUFFS,0,5
13,3,2,58,0,0,927,NaN,BURGER,0,5
13,3,2,59,0,0,1664,NaN,THERMOMETER,0,5
13,3,2,60,4,4,697,13,HELICOPTER,0,5
13,3,2,61,0,0,1179,NaN,METRONOME,0,5
13,3,2,62,0,0,1015,NaN,CIGAR,0,5
13,3,2,63,3,3,702,18,RACKET,0,5
13,3,2,64,4,4,1344,16,FAIRY,0,5
13,3,2,65,2,2,1111,16,STAMP,0,5
13,3,2,66,1,1,988,NaN,ANCHOR,0,5
13,3,2,67,1,1,920,NaN,TRAILER,0,5
13,3,2,68,2,2,812,27,AXE,0,5
13,3,2,69,6,6,1220,NaN,BARREL,0,5
13,3,2,70,3,3,1072,15,FILECABINET,0,6
13,3,2,71,4,4,974,15,SNEAKER,0,6
13,3,2,72,1,1,821,NaN,SCISSORS,0,6
13,3,2,73,4,4,783,10,RACKET,0,6
13,3,2,74,0,0,1715,NaN,CURTAIN,0,6
13,3,2,75,2,2,817,8,TRAILER,0,6
13,3,2,76,3,3,764,8,AXE,0,6
13,3,2,77,0,0,1221,NaN,GORILLA,0,6
13,3,2,78,0,0,929,NaN,SINK,0,6
13,3,2,79,2,2,726,13,ANCHOR,0,6
13,3,2,80,1,1,1333,NaN,DOG,0,6
13,3,2,81,0,0,1765,NaN,DUSTPAN,1,6
13,3,2,82,1,1,788,NaN,NOSE,0,6
13,3,2,83,4,4,770,29,KNIFE,0,6
13,3,2,84,0,0,677,NaN,HOLLY,1,6
13,3,2,85,2,2,705,16,BARREL,0,6
13,3,2,86,0,0,888,NaN,BREAD,0,6
13,3,2,87,3,3,726,22,STAMP,0,6
13,3,2,88,0,0,733,NaN,CHOCOLATES,0,7
13,3,2,89,3,3,850,10,ANCHOR,0,7
13,3,2,90,4,4,852,20,FILECABINET,0,7
13,3,2,91,4,4,819,15,AXE,0,7
13,3,2,92,0,0,696,NaN,LANTERN,0,7
13,3,2,93,2,2,813,21,SCISSORS,0,7
13,3,2,94,2,2,785,14,DOG,0,7
13,3,2,95,4,4,788,8,STAMP,0,7
13,3,2,96,1,1,1610,NaN,STAPLER,0,7
13,3,2,97,2,2,712,15,NOSE,0,7
13,3,2,98,0,0,679,NaN,SCOOP,0,7
13,3,2,99,3,3,756,24,TRAILER,0,7
13,3,2,100,0,0,743,NaN,SPRING,0,7
13,3,2,101,0,0,665,NaN,SUITCASE,0,7
13,3,2,102,10,10,0,NaN,IRON,0,7
13,3,2,103,3,3,1165,18,BARREL,0,7
13,3,2,104,1,1,1097,NaN,SNAKE,0,7
13,4,1,1,1,0,971,NaN,OAR,0,1
13,4,1,2,1,0,706,NaN,VAN,0,1
13,4,1,3,0,0,622,NaN,CAP,0,1
13,4,1,4,1,0,459,NaN,BEE,0,1
13,4,1,5,0,0,626,NaN,GIRAFFE,0,1
13,4,1,6,0,0,728,NaN,HEADPHONES,1,1
13,4,1,7,1,0,410,NaN,LAPTOP,0,2
13,4,1,8,0,0,417,NaN,CLIP,0,2
13,4,1,9,0,0,534,NaN,BANANA,0,2
13,4,1,10,7,0,626,8,VAN,0,2
13,4,1,11,2,0,623,10,OAR,1,2
13,4,1,12,2,0,645,8,BEE,0,2
13,4,1,13,0,0,697,NaN,PIANO,0,2
13,4,1,14,1,0,1004,NaN,FOLDER,0,2
13,4,1,15,1,0,771,NaN,MISSILE,0,2
13,4,1,16,0,0,773,NaN,FAUCET,0,3
13,4,1,17,0,0,790,NaN,BIKEWHEEL,0,3
13,4,1,18,3,0,707,7,OAR,0,3
13,4,1,19,1,0,990,NaN,VACUUM,0,3
13,4,1,20,0,0,1387,NaN,CHERRIES,0,3
13,4,1,21,7,0,1409,14,LAPTOP,0,3
13,4,1,22,0,0,871,NaN,KITE,0,3
13,4,1,23,3,0,753,11,BEE,0,3
13,4,1,24,0,0,730,NaN,CROSS,0,3
13,4,1,25,2,0,802,11,FOLDER,0,3
13,4,1,26,0,0,1379,NaN,MAKEUP,0,3
13,4,1,27,0,0,1221,NaN,APPLE,0,3
13,4,1,28,1,0,1229,NaN,CAMEL,0,3
13,4,1,29,1,0,851,NaN,STADIUM,0,3
13,4,1,30,3,0,1158,20,VAN,0,3
13,4,1,31,2,0,995,16,MISSILE,0,3
13,4,1,32,0,0,837,NaN,TRASHCAN,0,3
13,4,1,33,0,0,874,NaN,SANDWICH,0,3
13,4,1,34,0,0,736,NaN,CHANDELIER,0,4
13,4,1,35,0,0,708,NaN,TROWEL,0,4
13,4,1,36,2,2,745,8,CAMEL,0,4
13,4,1,37,4,4,683,14,BEE,0,4
13,4,1,38,0,0,710,NaN,STRAINER,0,4
13,4,1,39,4,4,812,9,VAN,0,4
13,4,1,40,0,0,794,NaN,CYCLINGHELMET,0,4
13,4,1,41,3,3,1666,20,LAPTOP,0,4
13,4,1,42,3,3,728,11,MISSILE,0,4
13,4,1,43,2,2,845,24,VACUUM,0,4
13,4,1,44,1,1,1017,NaN,SANDCASTLE,1,4
13,4,1,45,2,2,865,16,STADIUM,1,4
13,4,1,46,4,4,677,28,OAR,0,4
13,4,1,47,0,0,709,NaN,TANK,0,4
13,4,1,48,0,0,806,NaN,MATTRESS,0,4
13,4,1,49,3,3,678,24,FOLDER,0,4
13,4,1,50,1,1,1035,NaN,MIXER,0,4
13,4,1,51,1,1,1742,NaN,HIGHCHAIR,1,4
13,4,1,52,0,0,649,NaN,SCALE,0,5
13,4,1,53,3,3,626,17,CAMEL,0,5
13,4,1,54,0,0,1464,NaN,UMBRELLA,0,5
13,4,1,55,4,4,811,13,MISSILE,0,5
13,4,1,56,3,3,598,11,STADIUM,0,5
13,4,1,57,1,1,670,NaN,DRUM,0,5
13,4,1,58,4,4,666,9,FOLDER,0,5
13,4,1,59,0,0,638,NaN,TRICYCLE,0,5
13,4,1,60,1,1,740,NaN,CLOCK,0,5
13,4,1,61,2,2,957,11,MIXER,0,5
13,4,1,62,0,0,634,NaN,LEAF,0,5
13,4,1,63,4,4,672,22,LAPTOP,0,5
13,4,1,64,2,2,1069,13,HIGHCHAIR,0,5
13,4,1,65,0,0,821,NaN,PURSE,0,5
13,4,1,66,0,0,683,NaN,HAIRDRYER,0,5
13,4,1,67,2,2,695,23,SANDCASTLE,0,5
13,4,1,68,3,3,697,25,VACUUM,0,5
13,4,1,69,1,1,1119,NaN,GLASS,0,5
13,4,1,70,0,0,946,NaN,DRILL,0,6
13,4,1,71,4,4,688,18,CAMEL,0,6
13,4,1,72,1,1,696,NaN,EAGLE,0,6
13,4,1,73,0,0,763,NaN,WALLET,0,6
13,4,1,74,2,2,695,14,CLOCK,0,6
13,4,1,75,4,4,917,19,STADIUM,0,6
13,4,1,76,3,3,704,12,HIGHCHAIR,0,6
13,4,1,77,3,3,701,16,MIXER,0,6
13,4,1,78,3,3,1133,11,SANDCASTLE,0,6
13,4,1,79,1,1,825,NaN,TELEPHONE,0,6
13,4,1,80,0,0,768,NaN,RAT,0,6
13,4,1,81,2,2,630,12,GLASS,0,6
13,4,1,82,4,4,562,14,VACUUM,0,6
13,4,1,83,0,0,814,NaN,JEANS,0,6
13,4,1,84,1,1,801,NaN,PUTTYKNIFE,0,6
13,4,1,85,0,0,768,NaN,FORK,0,6
13,4,1,86,2,2,805,29,DRUM,0,6
13,4,1,87,0,0,737,NaN,GOGGLES,0,6
13,4,1,88,5,5,1189,NaN,WHEEL,0,7
13,4,1,89,2,2,782,10,TELEPHONE,0,7
13,4,1,90,2,2,729,18,EAGLE,0,7
13,4,1,91,0,0,656,NaN,BASKET,0,7
13,4,1,92,1,1,748,NaN,CDPLAYER,0,7
13,4,1,93,1,1,720,NaN,PIZZACUTTER,0,7
13,4,1,94,4,4,682,17,MIXER,0,7
13,4,1,95,3,3,599,9,DRUM,0,7
13,4,1,96,1,1,436,NaN,SCREWDRIVER,0,7
13,4,1,97,4,4,588,21,HIGHCHAIR,0,7
13,4,1,98,0,0,871,NaN,PLIERS,0,7
13,4,1,99,3,3,798,18,GLASS,0,7
13,4,1,100,0,0,690,NaN,BAGPIPES,0,7
13,4,1,101,0,0,742,NaN,FREEWAY,0,7
13,4,1,102,0,0,1099,NaN,COFFIN,0,7
13,4,1,103,4,4,831,25,SANDCASTLE,0,7
13,4,1,104,8,8,1468,30,CLOCK,0,7
13,5,1,1,1,0,706,NaN,HOSE,0,1
13,5,1,2,1,0,631,NaN,PHOTOCOPIER,0,1
13,5,1,3,1,0,488,NaN,PEACOCK,0,1
13,5,1,4,0,0,320,NaN,CORN,0,1
13,5,1,5,0,0,452,NaN,RHINO,0,1
13,5,1,6,0,0,379,NaN,PANDA,0,1
13,5,1,7,1,0,491,NaN,JUMPERCABLES,0,2
13,5,1,8,7,0,368,7,HOSE,0,2
13,5,1,9,0,0,535,NaN,LIGHTER,0,2
13,5,1,10,1,0,422,NaN,LIPSTICK,0,2
13,5,1,11,0,0,400,NaN,BULLDOZER,0,2
13,5,1,12,0,0,477,NaN,FLOWERS,0,2
13,5,1,13,2,0,659,10,PEACOCK,0,2
13,5,1,14,2,0,731,12,PHOTOCOPIER,0,2
13,5,1,15,1,0,758,NaN,BIKESEAT,0,2
13,5,1,16,2,0,660,6,LIPSTICK,0,3
13,5,1,17,0,0,952,NaN,SNOWMAN,0,3
13,5,1,18,1,0,714,NaN,PEAR,0,3
13,5,1,19,0,0,672,NaN,SHARPENER,0,3
13,5,1,20,0,0,669,NaN,ANT,0,3
13,5,1,21,0,0,806,NaN,BELL,0,3
13,5,1,22,3,0,703,8,PHOTOCOPIER,0,3
13,5,1,23,0,0,925,NaN,HELMET,0,3
13,5,1,24,0,0,666,NaN,TOMATO,0,3
13,5,1,25,7,0,1318,10,BIKESEAT,0,3
13,5,1,26,3,0,715,18,HOSE,0,3
13,5,1,27,2,0,722,20,JUMPERCABLES,0,3
13,5,1,28,1,0,820,NaN,TELESCOPE,0,3
13,5,1,29,1,0,877,NaN,MONKEY,0,3
13,5,1,30,0,0,934,NaN,CHURCH,0,3
13,5,1,31,0,0,731,NaN,WRENCH,0,3
13,5,1,32,3,0,623,19,PEACOCK,0,3
13,5,1,33,0,0,870,NaN,SHIRT,0,3
13,5,1,34,2,2,1037,16,PEAR,0,4
13,5,1,35,1,1,1064,NaN,TEDDYBEAR,0,4
13,5,1,36,0,0,806,NaN,TEABAG,0,4
13,5,1,37,2,2,754,9,TELESCOPE,0,4
13,5,1,38,0,0,806,NaN,SWORD,0,4
13,5,1,39,0,0,923,NaN,HAMMOCK,0,4
13,5,1,40,0,0,955,NaN,PENGUIN,0,4
13,5,1,41,3,3,813,14,JUMPERCABLES,0,4
13,5,1,42,3,3,705,26,LIPSTICK,0,4
13,5,1,43,1,1,703,NaN,TYPEWRITER,0,4
13,5,1,44,0,0,695,NaN,SWAN,0,4
13,5,1,45,7,7,1203,16,MONKEY,0,4
13,5,1,46,0,0,1025,NaN,CHICK,0,4
13,5,1,47,4,4,652,21,HOSE,1,4
13,5,1,48,1,1,804,NaN,CARROTS,1,4
13,5,1,49,8,8,1281,24,BIKESEAT,1,4
13,5,1,50,4,4,793,28,PHOTOCOPIER,0,4
13,5,1,51,4,4,720,19,PEACOCK,0,4
13,5,1,52,0,0,757,NaN,GRENADE,1,5
13,5,1,53,3,3,744,19,PEAR,0,5
13,5,1,54,4,4,802,13,JUMPERCABLES,0,5
13,5,1,55,1,1,739,NaN,OSTRICH,0,5
13,5,1,56,1,1,826,NaN,CHESS,0,5
13,5,1,57,0,0,1108,NaN,WETSUIT,0,5
13,5,1,58,1,1,770,NaN,DINOSAUR,0,5
13,5,1,59,0,0,822,NaN,SAW,0,5
13,5,1,60,4,4,734,18,LIPSTICK,0,5
13,5,1,61,0,0,751,NaN,BOAT,0,5
13,5,1,62,4,4,728,13,BIKESEAT,0,5
13,5,1,63,0,0,701,NaN,BROOM,0,5
13,5,1,64,2,2,808,21,TYPEWRITER,0,5
13,5,1,65,0,0,660,NaN,PINEAPPLE,0,5
13,5,1,66,7,7,627,31,TEDDYBEAR,0,5
13,5,1,67,8,8,594,22,MONKEY,0,5
13,5,1,68,7,7,926,20,CARROTS,0,5
13,5,1,69,3,3,698,32,TELESCOPE,0,5
13,5,1,70,0,0,685,NaN,LIZARD,0,6
13,5,1,71,4,4,732,18,PEAR,0,6
13,5,1,72,2,2,760,17,OSTRICH,0,6
13,5,1,73,1,1,892,NaN,MUG,0,6
13,5,1,74,3,3,809,10,TYPEWRITER,0,6
13,5,1,75,0,0,906,NaN,PAPERCLIP,0,6
13,5,1,76,2,2,938,18,DINOSAUR,0,6
13,5,1,77,3,3,800,9,CARROTS,0,6
13,5,1,78,2,2,732,22,CHESS,0,6
13,5,1,79,4,4,669,10,TELESCOPE,0,6
13,5,1,80,0,0,697,NaN,OVENMITT,0,6
13,5,1,81,0,0,789,NaN,CUBE,1,6
13,5,1,82,3,3,836,16,TEDDYBEAR,1,6
13,5,1,83,1,1,1288,NaN,GOLFCLUB,1,6
