subject,block,word_picture,trial,event_type,event_type_last4runs,rt,lag,item,eeg_rejected,sub_block
9,1,1,42,1,1,643,NaN,OCTOPUS,0,4
9,1,1,43,5,5,635,NaN,PUTTYKNIFE,0,4
9,1,1,44,5,5,1097,NaN,TELEVISION,0,4
9,1,1,45,3,3,869,24,MONKEY,0,4
9,1,1,46,1,1,656,NaN,BEAR,0,4
9,1,1,47,4,4,948,23,DOG,0,4
9,1,1,48,0,0,740,NaN,TROWEL,0,4
9,1,1,49,2,2,662,17,PINEAPPLE,0,4
9,1,1,50,0,0,740,NaN,SLIDE,0,4
9,1,1,51,5,5,712,NaN,BURGER,0,4
9,1,1,52,7,7,704,13,LIGHTER,0,5
9,1,1,53,3,3,746,16,OVEN,0,5
9,1,1,54,0,0,803,NaN,TOASTER,0,5
9,1,1,55,4,4,790,10,MONKEY,0,5
9,1,1,56,1,1,657,NaN,MATTRESS,0,5
9,1,1,57,1,1,794,NaN,GASMASK,0,5
9,1,1,58,2,2,586,12,BEAR,0,5
9,1,1,59,3,3,634,10,PINEAPPLE,0,5
9,1,1,60,0,0,656,NaN,GRASS,0,5
9,1,1,61,1,1,588,NaN,TISSUES,0,5
9,1,1,62,3,3,535,28,OSTRICH,0,5
9,1,1,63,4,4,592,22,WOK,0,5
9,1,1,64,0,0,939,NaN,BOTTLE,0,5
9,1,1,65,0,0,831,NaN,CRANE,0,5
9,1,1,66,0,0,748,NaN,COMB,0,5
9,1,1,67,2,2,690,25,OCTOPUS,0,5
9,1,1,68,4,4,598,30,SPOON,0,5
9,1,1,69,0,0,500,NaN,GOLFCLUB,0,5
9,1,1,70,0,0,647,NaN,BOWTIE,0,6
9,1,1,71,5,5,694,NaN,CHANDELIER,0,6
9,1,1,72,1,1,841,NaN,TANK,0,6
9,1,1,73,3,3,673,15,BEAR,0,6
9,1,1,74,0,0,695,NaN,PAPERCLIP,0,6
9,1,1,75,1,1,697,NaN,JUICER,0,6
9,1,1,76,0,0,590,NaN,DRILL,0,6
9,1,1,77,2,2,787,16,TISSUES,0,6
9,1,1,78,0,0,704,NaN,RAFT,0,6
9,1,1,79,1,1,621,NaN,COFFIN,0,6
9,1,1,80,2,2,713,23,GASMASK,0,6
9,1,1,81,0,0,705,NaN,WRENCH,0,6
9,1,1,82,4,4,597,23,PINEAPPLE,0,6
9,1,1,83,3,3,879,31,LIGHTER,0,6
9,1,1,84,3,3,796,17,OCTOPUS,0,6
9,1,1,85,4,4,659,32,OVEN,0,6
9,1,1,86,2,2,731,30,MATTRESS,0,6
9,1,1,87,4,4,743,25,OSTRICH,0,6
9,1,1,88,4,4,610,15,BEAR,0,7
9,1,1,89,0,0,818,NaN,TELEPHONE,0,7
9,1,1,90,0,0,940,NaN,PEN,0,7
9,1,1,91,2,2,932,19,TANK,0,7
9,1,1,92,5,5,834,NaN,RABBIT,0,7
9,1,1,93,0,0,781,NaN,BASKET,0,7
9,1,1,94,2,2,764,19,JUICER,0,7
9,1,1,95,0,0,1201,NaN,THREAD,0,7
9,1,1,96,3,3,818,10,MATTRESS,0,7
9,1,1,97,3,3,650,20,TISSUES,0,7
9,1,1,98,0,0,702,NaN,CHERRIES,0,7
9,1,1,99,1,1,939,NaN,FRIDGE,0,7
9,1,1,100,3,3,751,20,GASMASK,0,7
9,1,1,101,4,4,803,18,LIGHTER,0,7
9,1,1,102,2,2,770,23,COFFIN,0,7
9,1,1,103,1,1,743,NaN,MOTORCYCLE,0,7
9,1,1,104,4,4,850,20,OCTOPUS,0,7
9,2,2,1,1,0,811,NaN,FILECABINET,0,1
9,2,2,2,1,0,655,NaN,SLEEPINGBAG,0,1
9,2,2,3,0,0,587,NaN,METRONOME,0,1
9,2,2,4,0,0,563,NaN,CELLPHONE,0,1
9,2,2,5,1,0,660,NaN,CROWN,0,1
9,2,2,6,0,0,618,NaN,KEYBOARD,0,1
9,2,2,7,1,0,430,NaN,SOFA,0,2
9,2,2,8,7,0,497,7,FILECABINET,0,2
9,2,2,9,2,0,569,7,SLEEPINGBAG,0,2
9,2,2,10,0,0,606,NaN,BADGER,0,2
9,2,2,11,1,0,633,NaN,PHOTOCOPIER,0,2
9,2,2,12,0,0,780,NaN,SNAIL,0,2
9,2,2,13,2,0,737,8,CROWN,0,2
9,2,2,14,1,0,680,NaN,SCREWDRIVER,0,2
9,2,2,15,0,0,942,NaN,COMPASS,0,2
9,2,2,16,0,0,859,NaN,SHAVER,0,3
9,2,2,17,3,0,871,9,FILECABINET,0,3
9,2,2,18,1,0,738,NaN,DICE,0,3
9,2,2,19,0,0,840,NaN,BANANA,0,3
9,2,2,20,1,0,1012,NaN,VAN,0,3
9,2,2,21,2,0,785,10,PHOTOCOPIER,0,3
9,2,2,22,1,0,887,NaN,SQUIRREL,0,3
9,2,2,23,3,0,700,10,CROWN,0,3
9,2,2,24,2,0,757,10,SCREWDRIVER,0,3
9,2,2,25,0,0,969,NaN,FORK,0,3
9,2,2,26,2,0,741,19,SOFA,0,3
9,2,2,27,0,0,683,NaN,CUP,0,3
9,2,2,28,0,0,710,NaN,TIGER,0,3
9,2,2,29,0,0,902,NaN,BATTERY,0,3
9,2,2,30,3,0,754,21,SLEEPINGBAG,0,3
9,2,2,31,0,0,791,NaN,AXE,0,3
9,2,2,32,5,0,724,NaN,TRASHCAN,0,3
9,2,2,33,0,0,976,NaN,JET,0,3
9,2,2,34,0,0,933,NaN,RAZOR,0,4
9,2,2,35,4,4,635,12,CROWN,0,4
9,2,2,36,0,0,817,NaN,STAPLER,0,4
9,2,2,37,7,7,869,17,VAN,0,4
9,2,2,38,3,3,891,12,SOFA,0,4
9,2,2,39,6,6,1653,NaN,CROSS,0,4
9,2,2,40,1,1,1011,NaN,SCARF,0,4
9,2,2,41,4,4,528,11,SLEEPINGBAG,0,4
9,2,2,42,0,0,685,NaN,JEANS,0,4
9,2,2,43,3,3,1657,19,SCREWDRIVER,0,4
9,2,2,44,2,2,944,26,DICE,0,4
9,2,2,45,3,3,861,24,PHOTOCOPIER,0,4
9,2,2,46,4,4,768,29,FILECABINET,0,4
9,2,2,47,0,0,640,NaN,ZEBRA,0,4
9,2,2,48,0,0,792,NaN,GARLIC,0,4
9,2,2,49,0,0,1070,NaN,FOLDER,0,4
9,2,2,50,1,1,827,NaN,JETSKI,0,4
9,2,2,51,2,2,684,29,SQUIRREL,0,4
9,2,2,52,4,4,750,7,PHOTOCOPIER,0,5
9,2,2,53,0,0,817,NaN,BOOT,0,5
9,2,2,54,3,3,754,10,DICE,0,5
9,2,2,55,2,2,716,16,CROSS,0,5
9,2,2,56,0,0,803,NaN,CURTAIN,0,5
9,2,2,57,4,4,765,19,SOFA,0,5
9,2,2,58,4,4,763,15,SCREWDRIVER,0,5
9,2,2,59,1,1,895,NaN,BOX,0,5
9,2,2,60,2,2,712,20,SCARF,0,5
9,2,2,61,2,2,859,11,JETSKI,0,5
9,2,2,62,5,5,926,NaN,WINDOW,0,5
9,2,2,63,3,3,743,26,VAN,0,5
9,2,2,64,1,1,705,NaN,EXTINGUISHER,0,5
9,2,2,65,3,3,712,14,SQUIRREL,0,5
9,2,2,66,0,0,1029,NaN,GLASS,0,5
9,2,2,67,0,0,847,NaN,THERMOMETER,0,5
9,2,2,68,1,1,744,NaN,FUNNEL,0,5
9,2,2,69,0,0,681,NaN,SATELLITE,0,5
9,2,2,70,2,2,718,11,BOX,0,6
9,2,2,71,3,3,710,10,JETSKI,0,6
9,2,2,72,1,1,812,NaN,PEPPERS,0,6
9,2,2,73,0,0,854,NaN,MICROSCOPE,0,6
9,2,2,74,4,4,646,11,VAN,0,6
9,2,2,75,0,0,824,NaN,TIE,0,6
9,2,2,76,3,3,816,16,SCARF,0,6
9,2,2,77,5,5,1363,NaN,ENVELOPE,0,6
9,2,2,78,4,4,895,13,SQUIRREL,0,6
9,2,2,79,2,2,717,11,FUNNEL,0,6
9,2,2,80,4,4,649,26,DICE,0,6
9,2,2,81,0,0,601,NaN,COOLER,0,6
9,2,2,82,0,0,763,NaN,CHICK,0,6
9,2,2,83,3,3,1345,28,CROSS,0,6
9,2,2,84,1,1,1188,NaN,DRAGON,0,6
9,2,2,85,0,0,845,NaN,JUMPERCABLES,0,6
9,2,2,86,1,1,1297,NaN,LIZARD,0,6
9,2,2,87,2,2,679,23,EXTINGUISHER,0,6
9,2,2,88,4,4,691,17,JETSKI,0,7
9,2,2,89,0,0,798,NaN,BALLOON,0,7
9,2,2,90,2,2,830,18,PEPPERS,0,7
9,2,2,91,4,4,687,15,SCARF,0,7
9,2,2,92,1,1,859,NaN,FLOWERS,0,7
9,2,2,93,1,1,1417,NaN,CALCULATOR,0,7
9,2,2,94,5,5,1494,NaN,KITE,0,7
9,2,2,95,3,3,886,25,BOX,0,7
9,2,2,96,1,1,668,NaN,BACON,0,7
9,2,2,97,5,5,830,NaN,SHELL,0,7
9,2,2,98,2,2,662,14,DRAGON,0,7
9,2,2,99,4,4,664,16,CROSS,0,7
9,2,2,100,2,2,671,14,LIZARD,0,7
9,2,2,101,3,3,658,14,EXTINGUISHER,0,7
9,2,2,102,5,5,786,NaN,PRINTER,0,7
9,2,2,103,0,0,803,NaN,CHESS,0,7
9,2,2,104,0,0,840,NaN,FEET,0,7
9,3,2,1,1,0,1361,NaN,TEABAG,1,1
9,3,2,2,0,0,940,NaN,TELESCOPE,0,1
9,3,2,3,1,0,632,NaN,OWL,0,1
9,3,2,4,0,0,604,NaN,SINK,0,1
9,3,2,5,0,0,1187,NaN,RUG,0,1
9,3,2,6,1,0,655,NaN,BIKESEAT,0,1
9,3,2,7,0,0,592,NaN,SPONGE,0,2
9,3,2,8,1,0,499,NaN,GUITAR,0,2
9,3,2,9,2,0,631,8,TEABAG,0,2
9,3,2,10,0,0,678,NaN,TREE,0,2
9,3,2,11,1,0,625,NaN,BARREL,0,2
9,3,2,12,0,0,492,NaN,DUSTPAN,0,2
9,3,2,13,2,0,804,10,OWL,0,2
9,3,2,14,1,0,682,NaN,BREAD,0,2
9,3,2,15,7,0,799,9,BIKESEAT,0,2
9,3,2,16,0,0,801,NaN,SHRIMP,0,3
9,3,2,17,0,0,1158,NaN,FAUCET,0,3
9,3,2,18,0,0,955,NaN,HAIRBRUSH,0,3
9,3,2,19,3,0,572,6,OWL,0,3
9,3,2,20,0,0,784,NaN,WHEEL,0,3
9,3,2,21,1,0,756,NaN,OAR,0,3
9,3,2,22,1,0,808,NaN,ROCKET,0,3
9,3,2,23,0,0,741,NaN,ASHTRAY,0,3
9,3,2,24,3,0,738,15,TEABAG,0,3
9,3,2,25,2,0,850,11,BREAD,0,3
9,3,2,26,1,0,727,NaN,NOSE,0,3
9,3,2,27,0,0,689,NaN,KANGAROO,0,3
9,3,2,28,7,0,801,20,GUITAR,0,3
9,3,2,29,7,0,1473,18,BARREL,0,3
9,3,2,30,5,0,815,NaN,BAG,0,3
9,3,2,31,0,0,827,NaN,SKIRT,0,3
9,3,2,32,0,0,770,NaN,SCOOP,0,3
9,3,2,33,3,0,1217,18,BIKESEAT,0,3
9,3,2,34,0,0,924,NaN,CANOPENER,0,4
9,3,2,35,3,3,866,10,BREAD,0,4
9,3,2,36,0,0,743,NaN,SPIDER,0,4
9,3,2,37,1,1,605,NaN,PYRAMID,0,4
9,3,2,38,1,1,847,NaN,SANDCASTLE,0,4
9,3,2,39,0,0,854,NaN,CHEESE,0,4
9,3,2,40,2,2,786,14,NOSE,0,4
9,3,2,41,3,3,1014,12,BARREL,0,4
9,3,2,42,9,9,646,18,TEABAG,0,4
9,3,2,43,4,4,1072,24,OWL,0,4
9,3,2,44,0,0,814,NaN,OVENMITT,0,4
9,3,2,45,4,4,851,12,BIKESEAT,0,4
9,3,2,46,2,2,713,25,OAR,0,4
9,3,2,47,6,6,1630,NaN,HELMET,0,4
9,3,2,48,0,0,1002,NaN,MIRROR,0,4
9,3,2,49,7,7,1005,27,ROCKET,0,4
9,3,2,50,0,0,757,NaN,CUBE,0,4
9,3,2,51,3,3,864,23,GUITAR,0,4
9,3,2,52,0,0,911,NaN,TRACTOR,0,5
9,3,2,53,1,1,949,NaN,TOWER,0,5
9,3,2,54,1,1,775,NaN,WETSUIT,0,5
9,3,2,55,4,4,877,14,BARREL,0,5
9,3,2,56,1,1,899,NaN,COIN,0,5
9,3,2,57,5,5,1526,NaN,TRAILER,0,5
9,3,2,58,3,3,989,18,NOSE,0,5
9,3,2,59,0,0,1056,NaN,FAX,0,5
9,3,2,60,0,0,823,NaN,MAILBOX,0,5
9,3,2,61,4,4,635,10,GUITAR,0,5
9,3,2,62,3,3,1382,13,ROCKET,0,5
9,3,2,63,4,4,869,28,BREAD,0,5
9,3,2,64,3,3,691,18,OAR,0,5
9,3,2,65,2,2,1068,18,HELMET,0,5
9,3,2,66,0,0,825,NaN,EARRING,0,5
9,3,2,67,2,2,663,30,PYRAMID,0,5
9,3,2,68,2,2,700,30,SANDCASTLE,0,5
9,3,2,69,0,0,657,NaN,VIOLIN,0,5
9,3,2,70,0,0,729,NaN,PEAR,0,6
9,3,2,71,5,5,531,NaN,SANDWICH,0,6
9,3,2,72,3,3,658,7,HELMET,0,6
9,3,2,73,2,2,575,19,WETSUIT,0,6
9,3,2,74,2,2,642,21,TOWER,0,6
9,3,2,75,4,4,534,17,NOSE,0,6
9,3,2,76,0,0,647,NaN,ORGANIZER,0,6
9,3,2,77,1,1,809,NaN,RAT,0,6
9,3,2,78,1,1,1046,NaN,BULLDOZER,0,6
9,3,2,79,0,0,803,NaN,SKATEBOARD,0,6
9,3,2,80,2,2,610,24,COIN,0,6
9,3,2,81,4,4,877,19,ROCKET,0,6
9,3,2,82,3,3,614,15,PYRAMID,0,6
9,3,2,83,0,0,761,NaN,HIGHCHAIR,0,6
9,3,2,84,3,3,744,16,SANDCASTLE,0,6
9,3,2,85,4,4,586,21,OAR,0,6
9,3,2,86,1,1,638,NaN,DOORHANDLE,0,6
9,3,2,87,0,0,740,NaN,PANDA,0,6
9,3,2,88,3,3,852,14,TOWER,0,7
9,3,2,89,1,1,624,NaN,SLIPPERS,0,7
9,3,2,90,3,3,586,10,COIN,0,7
9,3,2,91,4,4,978,7,SANDCASTLE,0,7
9,3,2,92,3,3,845,19,WETSUIT,0,7
9,3,2,93,0,0,753,NaN,LADLE,0,7
9,3,2,94,4,4,830,12,PYRAMID,0,7
9,3,2,95,1,1,1427,NaN,SHORTS,0,7
9,3,2,96,5,5,1674,NaN,DINOSAUR,0,7
9,3,2,97,10,10,0,19,BULLDOZER,0,7
9,3,2,98,2,2,174,21,RAT,0,7
9,3,2,99,0,0,756,NaN,WHISK,0,7
9,3,2,100,4,4,728,28,HELMET,0,7
9,3,2,101,1,1,730,NaN,NECKLACE,0,7
9,3,2,102,5,5,1018,NaN,SUITCASE,0,7
9,3,2,103,0,0,700,NaN,PENCIL,0,7
9,3,2,104,2,2,627,18,DOORHANDLE,0,7
9,4,1,1,1,0,626,NaN,VACUUM,0,1
9,4,1,2,0,0,460,NaN,BEE,0,1
9,4,1,3,0,0,712,NaN,SHARPENER,0,1
9,4,1,4,1,0,654,NaN,PIZZACUTTER,0,1
9,4,1,5,0,0,506,NaN,FROG,0,1
9,4,1,6,1,0,513,NaN,BIKEWHEEL,0,1
9,4,1,7,1,0,500,NaN,SHEEP,0,2
9,4,1,8,1,0,517,NaN,SHELVES,0,2
9,4,1,9,1,0,509,NaN,POOL,0,2
9,4,1,10,0,0,502,NaN,BARBECUE,0,2
9,4,1,11,0,0,649,NaN,SCISSORS,0,2
9,4,1,12,2,0,561,6,BIKEWHEEL,0,2
9,4,1,13,7,0,598,12,VACUUM,0,2
9,4,1,14,0,0,715,NaN,FREEWAY,0,2
9,4,1,15,2,0,607,11,PIZZACUTTER,0,2
9,4,1,16,0,0,789,NaN,RIFLE,0,3
9,4,1,17,0,0,566,NaN,JUG,0,3
9,4,1,18,2,0,638,9,POOL,0,3
9,4,1,19,0,0,656,NaN,CRIB,0,3
9,4,1,20,0,0,598,NaN,DRESS,0,3
9,4,1,21,1,0,730,NaN,SUNGLASSES,0,3
9,4,1,22,1,0,697,NaN,SNAKE,0,3
9,4,1,23,0,0,624,NaN,FAN,0,3
9,4,1,24,0,0,681,NaN,HELICOPTER,0,3
9,4,1,25,3,0,538,13,BIKEWHEEL,0,3
9,4,1,26,3,0,700,11,PIZZACUTTER,0,3
9,4,1,27,0,0,727,NaN,STROLLER,0,3
9,4,1,28,0,0,745,NaN,PLUG,0,3
9,4,1,29,0,0,612,NaN,PURSE,0,3
9,4,1,30,3,0,624,17,VACUUM,0,3
9,4,1,31,2,0,621,23,SHELVES,0,3
9,4,1,32,2,0,578,25,SHEEP,0,3
9,4,1,33,1,0,625,NaN,PENGUIN,0,3
9,4,1,34,2,2,707,12,SNAKE,0,4
9,4,1,35,1,1,1009,NaN,LANTERN,0,4
9,4,1,36,2,2,752,15,SUNGLASSES,0,4
9,4,1,37,0,0,749,NaN,FLOPPYDISK,0,4
9,4,1,38,4,4,771,12,PIZZACUTTER,0,4
9,4,1,39,0,0,1028,NaN,HIGHHEEL,0,4
9,4,1,40,0,0,690,NaN,MISSILE,0,4
9,4,1,41,3,3,872,10,SHELVES,0,4
9,4,1,42,3,3,924,10,SHEEP,0,4
9,4,1,43,6,6,896,NaN,LAMP,0,4
9,4,1,44,0,0,823,NaN,PIGEON,0,4
9,4,1,45,2,2,686,12,PENGUIN,0,4
9,4,1,46,1,1,683,NaN,WHALE,0,4
9,4,1,47,4,4,575,22,BIKEWHEEL,0,4
9,4,1,48,0,0,697,NaN,PEACOCK,0,4
9,4,1,49,0,0,849,NaN,MICROWAVE,0,4
9,4,1,50,4,4,591,20,VACUUM,0,4
9,4,1,51,3,3,498,33,POOL,0,4
9,4,1,52,3,3,550,16,SUNGLASSES,0,5
9,4,1,53,1,1,612,NaN,LAPTOP,0,5
9,4,1,54,0,0,695,NaN,SPEAKER,0,5
9,4,1,55,2,2,632,9,WHALE,0,5
9,4,1,56,6,6,899,NaN,HAT,0,5
9,4,1,57,0,0,761,NaN,ANT,0,5
9,4,1,58,0,0,1053,NaN,CAR,0,5
9,4,1,59,4,4,650,18,SHELVES,0,5
9,4,1,60,0,0,677,NaN,GIRAFFE,0,5
9,4,1,61,1,1,1474,NaN,CARROTS,1,5
9,4,1,62,4,4,616,11,POOL,0,5
9,4,1,63,3,3,869,18,PENGUIN,0,5
9,4,1,64,0,0,701,NaN,VASE,0,5
9,4,1,65,4,4,778,23,SHEEP,0,5
9,4,1,66,3,3,910,32,SNAKE,0,5
9,4,1,67,2,2,1027,24,LAMP,0,5
9,4,1,68,0,0,734,NaN,CAMERA,0,5
9,4,1,69,7,7,1321,34,LANTERN,1,5
9,4,1,70,7,7,1663,17,LAPTOP,0,6
9,4,1,71,4,4,846,19,SUNGLASSES,0,6
9,4,1,72,0,0,1468,NaN,DONKEY,0,6
9,4,1,73,0,0,775,NaN,TRUMPET,0,6
9,4,1,74,0,0,837,NaN,FAIRY,0,6
9,4,1,75,3,3,624,8,LAMP,1,6
9,4,1,76,1,1,696,NaN,STARFISH,0,6
9,4,1,77,4,4,533,14,PENGUIN,0,6
9,4,1,78,7,7,600,17,CARROTS,1,6
9,4,1,79,4,4,542,13,SNAKE,0,6
9,4,1,80,0,0,780,NaN,CLOCK,0,6
9,4,1,81,3,3,607,12,LANTERN,0,6
9,4,1,82,3,3,549,27,WHALE,0,6
9,4,1,83,1,1,1321,NaN,PRESENT,0,6
9,4,1,84,0,0,913,NaN,SOCKS,0,6
9,4,1,85,1,1,685,NaN,VOLCANO,0,6
9,4,1,86,0,0,786,NaN,BOAT,0,6
9,4,1,87,2,2,642,31,HAT,0,6
9,4,1,88,4,4,476,13,LAMP,0,7
9,4,1,89,1,1,794,NaN,SAFE,0,7
9,4,1,90,1,1,756,NaN,ANCHOR,0,7
9,4,1,91,2,2,593,15,STARFISH,0,7
9,4,1,92,2,2,645,9,PRESENT,0,7
9,4,1,93,4,4,602,12,LANTERN,0,7
9,4,1,94,3,3,679,24,LAPTOP,0,7
9,4,1,95,0,0,1071,NaN,CIGAR,0,7
9,4,1,96,2,2,788,11,VOLCANO,0,7
9,4,1,97,0,0,766,NaN,BATHTUB,0,7
9,4,1,98,4,4,828,16,WHALE,0,7
9,4,1,99,1,1,825,NaN,PIPE,0,7
9,4,1,100,0,0,1377,NaN,DAISY,0,7
9,4,1,101,0,0,1604,NaN,EYE,0,7
9,4,1,102,0,0,1416,NaN,CIRCUIT,0,7
9,4,1,103,3,3,823,16,HAT,0,7
9,4,1,104,3,3,640,26,CARROTS,0,7
9,5,1,1,1,0,747,NaN,HANDGUN,0,1
9,5,1,2,1,0,441,NaN,LOBSTER,1,1
9,5,1,3,1,0,718,NaN,ROULETTE,1,1
9,5,1,4,0,0,680,NaN,SHIELD,0,1
9,5,1,5,0,0,627,NaN,COW,0,1
9,5,1,6,0,0,555,NaN,TOILETPAPER,0,1
9,5,1,7,2,0,542,6,HANDGUN,0,2
9,5,1,8,1,0,659,NaN,CLIP,0,2
9,5,1,9,1,0,681,NaN,DRUM,0,2
9,5,1,10,1,0,598,NaN,DEER,0,2
9,5,1,11,2,0,620,9,LOBSTER,0,2
9,5,1,12,0,0,627,NaN,BELL,0,2
9,5,1,13,2,0,574,10,ROULETTE,0,2
9,5,1,14,0,0,601,NaN,ROLLERBLADE,0,2
9,5,1,15,5,0,784,NaN,SNEAKER,0,2
9,5,1,16,1,0,806,NaN,TEEPEE,0,3
9,5,1,17,0,0,1388,NaN,TRICYCLE,0,3
9,5,1,18,3,0,615,11,HANDGUN,0,3
9,5,1,19,0,0,602,NaN,HOSE,0,3
9,5,1,20,2,0,919,12,CLIP,0,3
9,5,1,21,1,0,646,NaN,CD,0,3
9,5,1,22,0,0,803,NaN,STEREO,0,3
9,5,1,23,3,0,591,10,ROULETTE,0,3
9,5,1,24,0,0,693,NaN,APPLE,0,3
9,5,1,25,0,0,585,NaN,KEY,0,3
9,5,1,26,0,0,582,NaN,PIANO,0,3
9,5,1,27,3,0,739,16,LOBSTER,0,3
9,5,1,28,1,0,641,NaN,HOLLY,0,3
9,5,1,29,0,0,768,NaN,BUDDHA,0,3
9,5,1,30,2,0,585,21,DRUM,0,3
9,5,1,31,0,0,797,NaN,BED,0,3
9,5,1,32,2,0,695,22,DEER,0,3
9,5,1,33,0,0,682,NaN,BRUSH,0,3
9,5,1,34,0,0,614,NaN,GOGGLES,0,4
9,5,1,35,2,2,771,19,TEEPEE,0,4
9,5,1,36,0,0,1258,NaN,PLIERS,0,4
9,5,1,37,2,2,660,9,HOLLY,0,4
9,5,1,38,0,0,732,NaN,BACKPACK,0,4
9,5,1,39,4,4,554,16,ROULETTE,0,4
9,5,1,40,4,4,506,22,HANDGUN,0,4
9,5,1,41,1,1,779,NaN,CAT,0,4
9,5,1,42,0,0,726,NaN,COCONUT,0,4
9,5,1,43,2,2,588,22,CD,0,4
9,5,1,44,1,1,945,NaN,RING,0,4
9,5,1,45,3,3,672,25,CLIP,0,4
9,5,1,46,0,0,889,NaN,SNOWMAN,0,4
9,5,1,47,3,3,1106,15,DEER,0,4
9,5,1,48,0,0,828,NaN,WALLET,0,4
9,5,1,49,3,3,641,19,DRUM,0,4
9,5,1,50,1,1,863,NaN,BIKELOCK,0,4
9,5,1,51,4,4,540,24,LOBSTER,0,4
9,5,1,52,1,1,1607,NaN,UMBRELLA,0,5
9,5,1,53,4,4,774,4,DRUM,0,5
9,5,1,54,2,2,621,13,CAT,0,5
9,5,1,55,0,0,958,NaN,MOUSE,0,5
9,5,1,56,2,2,779,12,RING,0,5
9,5,1,57,0,0,607,NaN,HORSE,0,5
9,5,1,58,4,4,655,11,DEER,0,5
9,5,1,59,9,9,642,14,CLIP,0,5
9,5,1,60,0,0,1489,NaN,MIXER,0,5
9,5,1,61,0,0,976,NaN,EAGLE,0,5
9,5,1,62,0,0,1018,NaN,HANDCUFFS,0,5
9,5,1,63,2,2,745,13,BIKELOCK,0,5
9,5,1,64,3,3,852,21,CD,0,5
9,5,1,65,3,3,799,30,TEEPEE,0,5
9,5,1,66,1,1,1662,NaN,LEAF,0,5
9,5,1,67,1,1,1549,NaN,DESK,0,5
9,5,1,68,3,3,586,31,HOLLY,0,5
9,5,1,69,0,0,728,NaN,MAKEUP,0,5
9,5,1,70,1,1,690,NaN,FENCE,0,6
9,5,1,71,0,0,702,NaN,BUTTERFLY,0,6
9,5,1,72,3,3,549,9,BIKELOCK,0,6
9,5,1,73,1,1,786,NaN,PUPPY,0,6
9,5,1,74,2,2,1108,7,DESK,0,6
9,5,1,75,0,0,860,NaN,LIPSTICK,0,6
9,5,1,76,3,3,818,22,CAT,0,6
9,5,1,77,4,4,750,12,TEEPEE,0,6
9,5,1,78,0,0,922,NaN,SPRING,0,6
9,5,1,79,4,4,834,15,CD,0,6
9,5,1,80,0,0,791,NaN,SANDALS,0,6
9,5,1,81,2,2,708,29,UMBRELLA,0,6
9,5,1,82,0,0,765,NaN,STRAWBERRIES,0,6
9,5,1,83,0,0,722,NaN,MOON,0,6
9,5,1,84,4,4,1595,16,HOLLY,0,6
9,5,1,85,1,1,692,NaN,GORILLA,0,6
9,5,1,86,2,2,949,20,LEAF,0,6
9,5,1,87,3,3,906,31,RING,0,6
9,5,1,88,1,1,638,NaN,WATERCAN,0,7
9,5,1,89,0,0,720,NaN,RHINO,0,7
9,5,1,90,3,3,632,9,UMBRELLA,0,7
9,5,1,91,2,2,1189,21,FENCE,0,7
