subject,block,word_picture,trial,event_type,event_type_last4runs,rt,lag,item,eeg_rejected,sub_block
11,2,2,81,1,1,634,NaN,SPONGE,0,6
11,2,2,82,0,0,651,NaN,VIOLIN,0,6
11,2,2,83,5,5,1143,NaN,WINDOW,0,6
11,2,2,84,1,1,690,NaN,BIKELOCK,0,6
11,2,2,85,4,4,542,17,PEPPERMILL,0,6
11,2,2,86,4,4,670,27,CYCLINGHELMET,0,6
11,2,2,87,2,2,817,20,HAIR,0,6
11,2,2,88,2,2,714,17,CAR,0,7
11,2,2,89,0,0,726,NaN,CLOCK,0,7
11,2,2,90,0,0,768,NaN,LADLE,0,7
11,2,2,91,3,3,580,13,HANDGUN,0,7
11,2,2,92,0,0,852,NaN,KNIFE,0,7
11,2,2,93,0,0,799,NaN,TRICYCLE,0,7
11,2,2,94,4,4,797,17,SPEAKER,0,7
11,2,2,95,1,1,779,NaN,WHISK,0,7
11,2,2,96,4,4,641,22,CURTAIN,0,7
11,2,2,97,2,2,618,16,SPONGE,0,7
11,2,2,98,1,1,970,NaN,CRIB,0,7
11,2,2,99,5,5,1062,NaN,LADDER,0,7
11,2,2,100,4,4,669,25,DEER,0,7
11,2,2,101,0,0,666,NaN,PLIERS,0,7
11,2,2,102,1,1,678,NaN,BANANA,0,7
11,2,2,103,3,3,676,16,HAIR,0,7
11,2,2,104,3,3,608,24,OVENMITT,0,7
11,3,2,1,0,0,617,NaN,COOLER,0,1
11,3,2,2,1,0,301,NaN,HEATER,0,1
11,3,2,3,1,0,513,NaN,HAT,0,1
11,3,2,4,1,0,420,NaN,FORK,0,1
11,3,2,5,0,0,418,NaN,JET,0,1
11,3,2,6,0,0,465,NaN,SUITCASE,0,1
11,3,2,7,1,0,472,NaN,BATTERY,0,2
11,3,2,8,1,0,474,NaN,COCONUT,0,2
11,3,2,9,1,0,421,NaN,AMBULANCE,0,2
11,3,2,10,7,0,443,6,FORK,0,2
11,3,2,11,0,0,415,NaN,CIGAR,0,2
11,3,2,12,2,0,487,10,HEATER,0,2
11,3,2,13,0,0,509,NaN,NECKLACE,0,2
11,3,2,14,0,0,627,NaN,CHURCH,0,2
11,3,2,15,2,0,584,12,HAT,0,2
11,3,2,16,0,0,626,NaN,TRACTOR,0,3
11,3,2,17,2,0,623,10,BATTERY,0,3
11,3,2,18,2,0,730,10,COCONUT,0,3
11,3,2,19,0,0,552,NaN,TEEPEE,0,3
11,3,2,20,0,0,679,NaN,TELEPHONE,0,3
11,3,2,21,1,0,546,NaN,STRAWBERRIES,0,3
11,3,2,22,3,0,663,12,FORK,0,3
11,3,2,23,2,0,956,14,AMBULANCE,0,3
11,3,2,24,1,0,937,NaN,SHIELD,0,3
11,3,2,25,0,0,551,NaN,GOLFBALL,0,3
11,3,2,26,3,0,668,11,HAT,0,3
11,3,2,27,3,0,690,15,HEATER,0,3
11,3,2,28,0,0,677,NaN,GOGGLES,0,3
11,3,2,29,1,0,684,NaN,FAUCET,0,3
11,3,2,30,0,0,1031,NaN,CUBE,0,3
11,3,2,31,0,0,784,NaN,WHALE,0,3
11,3,2,32,0,0,746,NaN,TIE,0,3
11,3,2,33,5,0,1153,NaN,RABBIT,0,3
11,3,2,34,4,4,815,12,FORK,0,4
11,3,2,35,5,5,522,NaN,LIZARD,0,4
11,3,2,36,2,2,799,12,SHIELD,0,4
11,3,2,37,2,2,726,8,FAUCET,0,4
11,3,2,38,1,1,623,NaN,GASMASK,0,4
11,3,2,39,0,0,735,NaN,MONITOR,0,4
11,3,2,40,3,3,653,17,AMBULANCE,0,4
11,3,2,41,3,3,755,24,BATTERY,0,4
11,3,2,42,1,1,772,NaN,BARREL,0,4
11,3,2,43,4,4,699,17,HAT,0,4
11,3,2,44,3,3,706,26,COCONUT,0,4
11,3,2,45,0,0,693,NaN,SEAL,0,4
11,3,2,46,0,0,700,NaN,BATHTUB,0,4
11,3,2,47,0,0,592,NaN,PEAR,0,4
11,3,2,48,4,4,564,21,HEATER,0,4
11,3,2,49,2,2,592,28,STRAWBERRIES,0,4
11,3,2,50,1,1,629,NaN,ARMOIRE,0,4
11,3,2,51,0,0,906,NaN,BEAR,0,4
11,3,2,52,0,0,978,NaN,HAIRBRUSH,0,5
11,3,2,53,3,3,670,16,FAUCET,0,5
11,3,2,54,3,3,947,18,SHIELD,0,5
11,3,2,55,1,1,784,NaN,GLOBE,0,5
11,3,2,56,1,1,1381,NaN,CAP,0,5
11,3,2,57,2,2,1065,15,BARREL,0,5
11,3,2,58,4,4,608,18,AMBULANCE,0,5
11,3,2,59,4,4,680,18,BATTERY,0,5
11,3,2,60,2,2,697,22,GASMASK,0,5
11,3,2,61,0,0,694,NaN,TOTEMPOLE,0,5
11,3,2,62,4,4,646,18,COCONUT,0,5
11,3,2,63,0,0,803,NaN,SPIDER,0,5
11,3,2,64,2,2,605,14,ARMOIRE,0,5
11,3,2,65,1,1,642,NaN,CANOPENER,0,5
11,3,2,66,0,0,705,NaN,PIGEON,0,5
11,3,2,67,3,3,477,18,STRAWBERRIES,0,5
11,3,2,68,0,0,689,NaN,LAPTOP,0,5
11,3,2,69,0,0,696,NaN,BASKET,0,5
11,3,2,70,4,4,523,16,SHIELD,0,6
11,3,2,71,1,1,520,NaN,TYPEWRITER,0,6
11,3,2,72,3,3,502,8,ARMOIRE,0,6
11,3,2,73,3,3,649,16,BARREL,0,6
11,3,2,74,1,1,526,NaN,DRESS,0,6
11,3,2,75,7,7,1029,20,GLOBE,0,6
11,3,2,76,0,0,1021,NaN,DOLL,0,6
11,3,2,77,4,4,568,10,STRAWBERRIES,0,6
11,3,2,78,0,0,515,NaN,CHICK,0,6
11,3,2,79,0,0,647,NaN,BACON,0,6
11,3,2,80,0,0,614,NaN,SCALE,0,6
11,3,2,81,1,1,586,NaN,BUDDHA,0,6
11,3,2,82,4,4,543,29,FAUCET,0,6
11,3,2,83,0,0,550,NaN,TELESCOPE,0,6
11,3,2,84,3,3,563,24,GASMASK,0,6
11,3,2,85,2,2,730,20,CANOPENER,0,6
11,3,2,86,2,2,667,30,CAP,0,6
11,3,2,87,0,0,649,NaN,ROLLERBLADE,0,6
11,3,2,88,0,0,636,NaN,UMBRELLA,0,7
11,3,2,89,0,0,653,NaN,LIGHTER,0,7
11,3,2,90,2,2,705,16,DRESS,0,7
11,3,2,91,3,3,702,16,GLOBE,0,7
11,3,2,92,4,4,605,19,BARREL,0,7
11,3,2,93,2,2,592,12,BUDDHA,0,7
11,3,2,94,1,1,684,NaN,HAIRDRYER,0,7
11,3,2,95,4,4,536,23,ARMOIRE,0,7
11,3,2,96,0,0,608,NaN,BOWTIE,0,7
11,3,2,97,3,3,620,12,CANOPENER,0,7
11,3,2,98,2,2,702,27,TYPEWRITER,0,7
11,3,2,99,4,4,564,15,GASMASK,0,7
11,3,2,100,0,0,626,NaN,SLEEPINGBAG,0,7
11,3,2,101,1,1,679,NaN,FEET,0,7
11,3,2,102,0,0,531,NaN,IRONINGBOARD,0,7
11,3,2,103,1,1,898,NaN,EXTINGUISHER,0,7
11,3,2,104,0,0,860,NaN,BICYCLE,0,7
11,4,1,1,1,0,610,NaN,EGG,0,1
11,4,1,2,1,0,274,NaN,MICROSCOPE,0,1
11,4,1,3,0,0,346,NaN,STADIUM,0,1
11,4,1,4,1,0,268,NaN,CLIP,0,1
11,4,1,5,0,0,386,NaN,WATERCAN,0,1
11,4,1,6,0,0,433,NaN,DRUM,0,1
11,4,1,7,1,0,445,NaN,BAGEL,0,2
11,4,1,8,0,0,497,NaN,PINEAPPLE,0,2
11,4,1,9,1,0,519,NaN,DOORHANDLE,0,2
11,4,1,10,0,0,781,NaN,MUG,0,2
11,4,1,11,0,0,503,NaN,VASE,0,2
11,4,1,12,2,0,615,10,MICROSCOPE,0,2
11,4,1,13,2,0,562,12,EGG,0,2
11,4,1,14,1,0,515,NaN,DOUGHNUT,0,2
11,4,1,15,2,0,662,11,CLIP,0,2
11,4,1,16,0,0,659,NaN,OCTOPUS,0,3
11,4,1,17,1,0,641,NaN,PIANO,0,3
11,4,1,18,2,0,693,9,DOORHANDLE,0,3
11,4,1,19,2,0,770,12,BAGEL,0,3
11,4,1,20,0,0,632,NaN,SHARPENER,0,3
11,4,1,21,0,0,659,NaN,VIDEO,0,3
11,4,1,22,3,0,668,9,EGG,0,3
11,4,1,23,0,0,1191,NaN,KITE,0,3
11,4,1,24,2,0,613,10,DOUGHNUT,0,3
11,4,1,25,0,0,575,NaN,SOFA,0,3
11,4,1,26,3,0,532,11,CLIP,0,3
11,4,1,27,1,0,674,NaN,CACTUS,0,3
11,4,1,28,1,0,511,NaN,RHINO,0,3
11,4,1,29,0,0,548,NaN,SANDCASTLE,0,3
11,4,1,30,0,0,705,NaN,SPRING,1,3
11,4,1,31,0,0,568,NaN,BIKESEAT,0,3
11,4,1,32,3,0,500,20,MICROSCOPE,0,3
11,4,1,33,0,0,777,NaN,BREAD,0,3
11,4,1,34,1,1,679,NaN,SOCKS,0,4
11,4,1,35,0,0,834,NaN,POOL,0,4
11,4,1,36,1,1,741,NaN,SHIRT,0,4
11,4,1,37,3,3,668,18,BAGEL,0,4
11,4,1,38,2,2,745,21,PIANO,0,4
11,4,1,39,4,4,547,7,MICROSCOPE,0,4
11,4,1,40,1,1,700,NaN,BACKPACK,0,4
11,4,1,41,0,0,687,NaN,SHELL,0,4
11,4,1,42,0,0,729,NaN,ROULETTE,0,4
11,4,1,43,4,4,526,17,CLIP,0,4
11,4,1,44,0,0,598,NaN,MIRROR,0,4
11,4,1,45,3,3,530,21,DOUGHNUT,0,4
11,4,1,46,4,4,567,24,EGG,0,4
11,4,1,47,0,0,629,NaN,RAZOR,0,4
11,4,1,48,0,0,632,NaN,SLIPPERS,0,4
11,4,1,49,3,3,719,31,DOORHANDLE,0,4
11,4,1,50,2,2,746,22,RHINO,0,4
11,4,1,51,7,7,678,24,CACTUS,0,4
11,4,1,52,0,0,940,NaN,RAT,0,5
11,4,1,53,3,3,672,15,PIANO,0,5
11,4,1,54,0,0,614,NaN,GUITAR,0,5
11,4,1,55,3,3,588,5,RHINO,0,5
11,4,1,56,1,1,555,NaN,CORN,0,5
11,4,1,57,4,4,563,8,DOORHANDLE,0,5
11,4,1,58,1,1,685,NaN,OWL,0,5
11,4,1,59,2,2,672,23,SHIRT,0,5
11,4,1,60,0,0,609,NaN,TOMATO,0,5
11,4,1,61,0,0,596,NaN,PUPPY,0,5
11,4,1,62,0,0,683,NaN,BRUSH,0,5
11,4,1,63,7,7,670,23,BACKPACK,0,5
11,4,1,64,0,0,612,NaN,CAMEL,0,5
11,4,1,65,3,3,879,14,CACTUS,0,5
11,4,1,66,4,4,487,21,DOUGHNUT,0,5
11,4,1,67,2,2,659,33,SOCKS,0,5
11,4,1,68,4,4,536,31,BAGEL,0,5
11,4,1,69,1,1,678,NaN,SAFE,0,5
11,4,1,70,2,2,730,12,OWL,0,6
11,4,1,71,3,3,637,8,BACKPACK,0,6
11,4,1,72,1,1,1554,NaN,SHAVER,0,6
11,4,1,73,2,2,736,17,CORN,0,6
11,4,1,74,0,0,748,NaN,SANDWICH,0,6
11,4,1,75,4,4,601,22,PIANO,0,6
11,4,1,76,1,1,583,NaN,COTTONSWAB,0,6
11,4,1,77,0,0,1405,NaN,DOOR,0,6
11,4,1,78,0,0,722,NaN,LEAF,0,6
11,4,1,79,0,0,864,NaN,BOAT,0,6
11,4,1,80,3,3,596,13,SOCKS,1,6
11,4,1,81,4,4,593,16,CACTUS,1,6
11,4,1,82,2,2,1190,13,SAFE,1,6
11,4,1,83,0,0,773,NaN,BEE,0,6
11,4,1,84,0,0,585,NaN,GOKART,0,6
11,4,1,85,4,4,612,30,RHINO,0,6
11,4,1,86,3,3,579,27,SHIRT,0,6
11,4,1,87,1,1,656,NaN,DOG,0,6
11,4,1,88,3,3,633,6,SAFE,0,7
11,4,1,89,1,1,640,NaN,JUMPERCABLES,0,7
11,4,1,90,1,1,787,NaN,MAILBOX,0,7
11,4,1,91,0,0,1049,NaN,CUP,0,7
11,4,1,92,0,0,887,NaN,BULLDOZER,0,7
11,4,1,93,4,4,509,22,BACKPACK,0,7
11,4,1,94,2,2,691,18,COTTONSWAB,0,7
11,4,1,95,3,3,638,22,CORN,0,7
11,4,1,96,0,0,770,NaN,BOX,0,7
11,4,1,97,0,0,767,NaN,NOTEBOOK,0,7
11,4,1,98,2,2,1239,26,SHAVER,0,7
11,4,1,99,4,4,1216,13,SHIRT,0,7
11,4,1,100,1,1,823,NaN,DART,0,7
11,4,1,101,2,2,731,14,DOG,0,7
11,4,1,102,0,0,648,NaN,HIGHHEEL,0,7
11,4,1,103,0,0,815,NaN,TELEVISION,0,7
11,4,1,104,4,4,642,24,SOCKS,0,7
