subject,block,word_picture,trial,event_type,event_type_last4runs,rt,lag,item,eeg_rejected,sub_block
7,3,2,1,1,0,442,NaN,OVEN,0,1
7,3,2,2,1,0,542,NaN,APPLE,0,1
7,3,2,3,0,0,674,NaN,FREEWAY,0,1
7,3,2,4,1,0,946,NaN,SANDCASTLE,0,1
7,3,2,5,0,0,829,NaN,STEREO,0,1
7,3,2,6,0,0,731,NaN,GLOVE,0,1
7,3,2,7,0,0,583,NaN,PYRAMID,0,2
7,3,2,8,1,0,1715,NaN,MICROWAVE,0,2
7,3,2,9,1,0,787,NaN,EXTINGUISHER,0,2
7,3,2,10,1,0,624,NaN,TRAILER,0,2
7,3,2,11,2,0,781,7,SANDCASTLE,0,2
7,3,2,12,0,0,778,NaN,FIREPLACE,0,2
7,3,2,13,2,0,715,11,APPLE,0,2
7,3,2,14,2,0,458,13,OVEN,0,2
7,3,2,15,0,0,575,NaN,PIANO,0,2
7,3,2,16,1,0,627,NaN,CYMBAL,0,3
7,3,2,17,2,0,689,8,EXTINGUISHER,0,3
7,3,2,18,0,0,871,NaN,SHIRT,0,3
7,3,2,19,2,0,593,11,MICROWAVE,0,3
7,3,2,20,0,0,1330,NaN,TREE,0,3
7,3,2,21,5,0,1527,NaN,HELMET,0,3
7,3,2,22,1,0,835,NaN,SWAN,0,3
7,3,2,23,0,0,757,NaN,WATERCAN,0,3
7,3,2,24,3,0,619,10,OVEN,0,3
7,3,2,25,0,0,626,NaN,OSTRICH,0,3
7,3,2,26,1,0,1038,NaN,LAPTOP,0,3
7,3,2,27,2,0,985,17,TRAILER,0,3
7,3,2,28,0,0,1458,NaN,MUG,0,3
7,3,2,29,5,0,1136,NaN,POOL,0,3
7,3,2,30,0,0,1108,NaN,WHEEL,0,3
7,3,2,31,5,0,1656,NaN,MAKEUP,0,3
7,3,2,32,3,0,1533,19,APPLE,0,3
7,3,2,33,3,0,635,22,SANDCASTLE,0,3
7,3,2,34,2,2,682,12,SWAN,0,4
7,3,2,35,1,1,1284,NaN,NOTEBOOK,0,4
7,3,2,36,0,0,936,NaN,JET,0,4
7,3,2,37,3,3,878,10,TRAILER,0,4
7,3,2,38,3,3,870,21,EXTINGUISHER,0,4
7,3,2,39,4,4,552,15,OVEN,0,4
7,3,2,40,2,2,535,14,LAPTOP,0,4
7,3,2,41,4,4,467,9,APPLE,0,4
7,3,2,42,0,0,694,NaN,ASHTRAY,0,4
7,3,2,43,0,0,806,NaN,SHEEP,0,4
7,3,2,44,1,1,1203,NaN,MONKEY,0,4
7,3,2,45,0,0,680,NaN,CACTUS,0,4
7,3,2,46,4,4,667,13,SANDCASTLE,0,4
7,3,2,47,1,1,919,NaN,PEPPERMILL,0,4
7,3,2,48,2,2,862,32,CYMBAL,0,4
7,3,2,49,0,0,1229,NaN,WINDOW,0,4
7,3,2,50,3,3,666,31,MICROWAVE,0,4
7,3,2,51,0,0,1293,NaN,BOAT,0,4
7,3,2,52,4,4,915,15,TRAILER,0,5
7,3,2,53,4,4,597,15,EXTINGUISHER,0,5
7,3,2,54,2,2,804,7,PEPPERMILL,0,5
7,3,2,55,0,0,751,NaN,KITE,0,5
7,3,2,56,0,0,943,NaN,RIFLE,0,5
7,3,2,57,1,1,906,NaN,COOLER,0,5
7,3,2,58,3,3,713,18,LAPTOP,0,5
7,3,2,59,2,2,725,24,NOTEBOOK,0,5
7,3,2,60,3,3,577,12,CYMBAL,0,5
7,3,2,61,3,3,600,27,SWAN,0,5
7,3,2,62,0,0,678,NaN,MANHOLE,0,5
7,3,2,63,0,0,900,NaN,EGG,0,5
7,3,2,64,0,0,1282,NaN,COFFIN,0,5
7,3,2,65,1,1,859,NaN,DEER,0,5
7,3,2,66,4,4,627,16,MICROWAVE,0,5
7,3,2,67,7,7,1359,23,MONKEY,0,5
7,3,2,68,1,1,916,NaN,HOLLY,0,5
7,3,2,69,0,0,1203,NaN,DESK,0,5
7,3,2,70,3,3,615,11,NOTEBOOK,0,6
7,3,2,71,4,4,612,11,CYMBAL,0,6
7,3,2,72,0,0,1146,NaN,NECKLACE,0,6
7,3,2,73,3,3,558,19,PEPPERMILL,0,6
7,3,2,74,4,4,625,13,SWAN,0,6
7,3,2,75,2,2,663,10,DEER,0,6
7,3,2,76,1,1,835,NaN,SCISSORS,0,6
7,3,2,77,5,5,1407,NaN,MAILBOX,0,6
7,3,2,78,0,0,719,NaN,MISSILE,0,6
7,3,2,79,1,1,971,NaN,BIKESEAT,0,6
7,3,2,80,2,2,688,12,HOLLY,0,6
7,3,2,81,2,2,675,24,COOLER,0,6
7,3,2,82,0,0,737,NaN,ROLLERBLADE,0,6
7,3,2,83,0,0,1470,NaN,HAT,0,6
7,3,2,84,1,1,892,NaN,CIGAR,0,6
7,3,2,85,4,4,609,27,LAPTOP,0,6
7,3,2,86,3,3,951,19,MONKEY,0,6
7,3,2,87,0,0,813,NaN,SCOOP,0,6
7,3,2,88,0,0,800,NaN,LIPSTICK,0,7
7,3,2,89,2,2,692,10,BIKESEAT,0,7
7,3,2,90,4,4,584,17,PEPPERMILL,0,7
7,3,2,91,1,1,726,NaN,SCALE,0,7
7,3,2,92,2,2,899,8,CIGAR,0,7
7,3,2,93,3,3,601,13,HOLLY,0,7
7,3,2,94,4,4,533,8,MONKEY,0,7
7,3,2,95,0,0,785,NaN,BAGEL,0,7
7,3,2,96,1,1,977,NaN,RAT,0,7
7,3,2,97,3,3,564,22,DEER,0,7
7,3,2,98,4,4,576,28,NOTEBOOK,0,7
7,3,2,99,1,1,783,NaN,SPIDER,0,7
7,3,2,100,0,0,850,NaN,GUITAR,0,7
7,3,2,101,0,0,883,NaN,DOG,0,7
7,3,2,102,3,3,670,21,COOLER,0,7
7,3,2,103,2,2,1002,27,SCISSORS,0,7
7,3,2,104,0,0,744,NaN,MOUNTAIN,0,7
7,4,1,1,0,0,512,NaN,PLIERS,0,1
7,4,1,2,1,0,591,NaN,MONITOR,0,1
7,4,1,3,1,0,718,NaN,CARROTS,0,1
7,4,1,4,1,0,520,NaN,RADIO,0,1
7,4,1,5,0,0,833,NaN,JETSKI,0,1
7,4,1,6,0,0,740,NaN,SQUIRREL,0,1
7,4,1,7,1,0,552,NaN,DOORHANDLE,0,2
7,4,1,8,2,0,824,6,MONITOR,0,2
7,4,1,9,1,0,676,NaN,ENVELOPE,0,2
7,4,1,10,1,0,793,NaN,TRUMPET,0,2
7,4,1,11,2,0,740,7,RADIO,0,2
7,4,1,12,2,0,617,9,CARROTS,0,2
7,4,1,13,0,0,624,NaN,HORSE,0,2
7,4,1,14,0,0,667,NaN,CLOCK,0,2
7,4,1,15,0,0,729,NaN,BACON,0,2
7,4,1,16,0,0,861,NaN,BUGLE,0,3
7,4,1,17,0,0,668,NaN,TORTOISE,0,3
7,4,1,18,0,0,985,NaN,BACKPACK,0,3
7,4,1,19,0,0,637,NaN,PIPE,0,3
7,4,1,20,2,0,609,13,DOORHANDLE,0,3
7,4,1,21,0,0,831,NaN,BUTTERFLY,0,3
7,4,1,22,1,0,638,NaN,GOLFCLUB,0,3
7,4,1,23,0,0,1551,NaN,ORGANIZER,0,3
7,4,1,24,1,0,688,NaN,SOFA,0,3
7,4,1,25,2,0,955,16,ENVELOPE,0,3
7,4,1,26,3,0,552,14,CARROTS,0,3
7,4,1,27,0,0,884,NaN,BADGER,0,3
7,4,1,28,1,0,1066,NaN,EARRING,0,3
7,4,1,29,2,0,833,19,TRUMPET,0,3
7,4,1,30,3,0,650,22,MONITOR,0,3
7,4,1,31,0,0,937,NaN,WALLET,0,3
7,4,1,32,3,0,505,21,RADIO,0,3
7,4,1,33,0,0,797,NaN,CHICK,0,3
7,4,1,34,3,3,639,9,ENVELOPE,0,4
7,4,1,35,4,4,571,9,CARROTS,0,4
7,4,1,36,1,1,658,NaN,LAWNMOWER,0,4
7,4,1,37,0,0,745,NaN,TISSUES,0,4
7,4,1,38,5,5,957,NaN,PIGEON,0,4
7,4,1,39,0,0,674,NaN,GLOBE,0,4
7,4,1,40,2,2,727,16,SOFA,0,4
7,4,1,41,1,1,764,NaN,CHERRIES,0,4
7,4,1,42,3,3,571,13,TRUMPET,0,4
7,4,1,43,2,2,663,15,EARRING,0,4
7,4,1,44,4,4,595,12,RADIO,0,4
7,4,1,45,6,6,957,NaN,TELEVISION,0,4
7,4,1,46,0,0,749,NaN,VAN,0,4
7,4,1,47,4,4,746,17,MONITOR,0,4
7,4,1,48,2,2,663,26,GOLFCLUB,0,4
7,4,1,49,0,0,766,NaN,WOK,0,4
7,4,1,50,3,3,578,30,DOORHANDLE,0,4
7,4,1,51,0,0,780,NaN,SANDWICH,0,4
7,4,1,52,2,2,642,7,TELEVISION,0,5
7,4,1,53,0,0,1209,NaN,BATTERY,0,5
7,4,1,54,0,0,796,NaN,GORILLA,0,5
7,4,1,55,0,0,793,NaN,KEY,0,5
7,4,1,56,3,3,660,8,GOLFCLUB,0,5
7,4,1,57,1,1,841,NaN,SHRIMP,0,5
7,4,1,58,2,2,929,17,CHERRIES,0,5
7,4,1,59,4,4,516,9,DOORHANDLE,0,5
7,4,1,60,1,1,873,NaN,BASKET,0,5
7,4,1,61,4,4,685,27,ENVELOPE,0,5
7,4,1,62,2,2,602,26,LAWNMOWER,0,5
7,4,1,63,3,3,594,20,EARRING,0,5
7,4,1,64,0,0,956,NaN,THREAD,0,5
7,4,1,65,0,0,908,NaN,GRASS,0,5
7,4,1,66,0,0,1096,NaN,CHANDELIER,0,5
7,4,1,67,1,1,1228,NaN,ROULETTE,0,5
7,4,1,68,4,4,625,26,TRUMPET,0,5
7,4,1,69,3,3,732,29,SOFA,0,5
7,4,1,70,2,2,809,10,BASKET,0,6
7,4,1,71,0,0,776,NaN,TEDDYBEAR,0,6
7,4,1,72,0,0,683,NaN,BARBECUE,0,6
7,4,1,73,3,3,595,15,CHERRIES,0,6
7,4,1,74,4,4,567,18,GOLFCLUB,0,6
7,4,1,75,0,0,765,NaN,ARMOIRE,0,6
7,4,1,76,4,4,692,7,SOFA,0,6
7,4,1,77,0,0,774,NaN,MOON,0,6
7,4,1,78,2,2,741,11,ROULETTE,0,6
7,4,1,79,1,1,738,NaN,PLATE,0,6
7,4,1,80,4,4,550,17,EARRING,0,6
7,4,1,81,0,0,812,NaN,TRASHCAN,0,6
7,4,1,82,1,1,1094,NaN,WRENCH,0,6
7,4,1,83,2,2,636,26,SHRIMP,0,6
7,4,1,84,3,3,659,22,LAWNMOWER,0,6
7,4,1,85,1,1,1321,NaN,MIXER,0,6
7,4,1,86,3,3,658,34,TELEVISION,0,6
7,4,1,87,0,0,785,NaN,HAIRBRUSH,0,6
7,4,1,88,2,2,747,9,PLATE,0,7
7,4,1,89,3,3,619,11,ROULETTE,0,7
7,4,1,90,2,2,616,8,WRENCH,0,7
7,4,1,91,4,4,548,18,CHERRIES,0,7
7,4,1,92,0,0,640,NaN,BURGER,0,7
7,4,1,93,5,5,893,NaN,BRUSH,0,7
7,4,1,94,1,1,765,NaN,SOCKS,0,7
7,4,1,95,4,4,562,9,TELEVISION,0,7
7,4,1,96,2,2,734,11,MIXER,0,7
7,4,1,97,4,4,571,13,LAWNMOWER,0,7
7,4,1,98,6,6,373,NaN,SAW,0,7
7,4,1,99,0,0,751,NaN,BAG,0,7
7,4,1,100,0,0,1048,NaN,TEEPEE,0,7
7,4,1,101,3,3,760,18,SHRIMP,0,7
7,4,1,102,3,3,653,32,BASKET,0,7
7,4,1,103,0,0,955,NaN,CURTAIN,0,7
7,4,1,104,1,1,1127,NaN,VACUUM,0,7
7,5,1,1,1,0,821,NaN,CAT,0,1
7,5,1,2,1,0,686,NaN,CAR,0,1
7,5,1,3,0,0,873,NaN,TELEPHONE,0,1
7,5,1,4,0,0,670,NaN,PIZZACUTTER,0,1
7,5,1,5,1,0,717,NaN,PHOTOCOPIER,0,1
7,5,1,6,0,0,594,NaN,AMBULANCE,0,1
7,5,1,7,0,0,726,NaN,FAX,0,2
7,5,1,8,0,0,633,NaN,BINOCULARS,0,2
7,5,1,9,0,0,665,NaN,FAIRY,0,2
7,5,1,10,1,0,547,NaN,VASE,0,2
7,5,1,11,2,0,675,9,CAR,0,2
7,5,1,12,2,0,677,7,PHOTOCOPIER,0,2
7,5,1,13,1,0,754,NaN,COMB,0,2
7,5,1,14,1,0,746,NaN,SHAVER,0,2
7,5,1,15,2,0,583,14,CAT,0,2
7,5,1,16,0,0,925,NaN,CORN,0,3
7,5,1,17,0,0,847,NaN,STROLLER,0,3
7,5,1,18,3,0,604,6,PHOTOCOPIER,0,3
7,5,1,19,1,0,796,NaN,CHURCH,0,3
7,5,1,20,3,0,509,9,CAR,0,3
7,5,1,21,0,0,1131,NaN,DUSTPAN,0,3
7,5,1,22,0,0,1018,NaN,FENCE,0,3
7,5,1,23,0,0,790,NaN,LANTERN,0,3
7,5,1,24,0,0,722,NaN,TOMATO,0,3
7,5,1,25,2,0,694,15,VASE,0,3
7,5,1,26,1,0,1116,NaN,FAN,0,3
7,5,1,27,0,0,753,NaN,OWL,0,3
7,5,1,28,3,0,710,13,CAT,0,3
7,5,1,29,1,0,813,NaN,TROWEL,0,3
7,5,1,30,2,0,655,16,SHAVER,0,3
7,5,1,31,2,0,592,18,COMB,0,3
7,5,1,32,0,0,649,NaN,SUITCASE,0,3
7,5,1,33,0,0,631,NaN,RHINO,0,3
7,5,1,34,4,4,533,6,CAT,0,4
7,5,1,35,0,0,1020,NaN,BARREL,0,4
7,5,1,36,4,4,592,18,PHOTOCOPIER,0,4
7,5,1,37,3,3,655,6,COMB,0,4
7,5,1,38,2,2,707,12,FAN,0,4
7,5,1,39,0,0,749,NaN,STOOL,0,4
7,5,1,40,0,0,881,NaN,DAISY,0,4
7,5,1,41,1,1,943,NaN,BAGPIPES,0,4
7,5,1,42,0,0,780,NaN,DINOSAUR,0,4
7,5,1,43,0,0,882,NaN,CDPLAYER,0,4
7,5,1,44,7,7,1239,15,TROWEL,0,4
7,5,1,45,3,3,581,20,VASE,0,4
7,5,1,46,2,2,704,27,CHURCH,0,4
7,5,1,47,4,4,686,27,CAR,0,4
7,5,1,48,0,0,693,NaN,PLUG,0,4
7,5,1,49,1,1,865,NaN,MEDAL,0,4
7,5,1,50,3,3,687,20,SHAVER,0,4
7,5,1,51,1,1,929,NaN,SEAL,0,4
7,5,1,52,0,0,941,NaN,TANK,0,5
7,5,1,53,1,1,1083,NaN,LADLE,0,5
7,5,1,54,2,2,810,13,BAGPIPES,0,5
7,5,1,55,4,4,788,10,VASE,0,5
7,5,1,56,0,0,1050,NaN,SLEEPINGBAG,0,5
7,5,1,57,4,4,617,7,SHAVER,0,5
7,5,1,58,1,1,1239,NaN,CAKE,0,5
7,5,1,59,2,2,656,8,SEAL,0,5
7,5,1,60,0,0,1373,NaN,RAZOR,0,5
7,5,1,61,3,3,1205,15,CHURCH,0,5
7,5,1,62,2,2,628,13,MEDAL,0,5
7,5,1,63,5,5,546,NaN,FRIDGE,0,5
7,5,1,64,3,3,1444,20,TROWEL,0,5
7,5,1,65,0,0,706,NaN,PEN,0,5
7,5,1,66,5,5,518,NaN,TELESCOPE,0,5
7,5,1,67,1,1,1210,NaN,WATCH,0,5
7,5,1,68,4,4,592,31,COMB,0,5
7,5,1,69,3,3,724,31,FAN,0,5
7,5,1,70,0,0,721,NaN,SPEAKER,0,6
7,5,1,71,3,3,543,12,SEAL,0,6
7,5,1,72,3,3,781,10,MEDAL,0,6
7,5,1,73,4,4,613,9,TROWEL,0,6
7,5,1,74,3,3,645,20,BAGPIPES,0,6
7,5,1,75,0,0,762,NaN,TOTEMPOLE,0,6
7,5,1,76,7,7,1064,18,CAKE,0,6
7,5,1,77,4,4,526,8,FAN,0,6
7,5,1,78,1,1,923,NaN,SAFE,0,6
7,5,1,79,1,1,770,NaN,DART,0,6
7,5,1,80,2,2,677,13,WATCH,0,6
7,5,1,81,2,2,930,28,LADLE,0,6
7,5,1,82,0,0,897,NaN,PUTTYKNIFE,0,6
7,5,1,83,1,1,844,NaN,PANDA,0,6
7,5,1,84,0,0,1136,NaN,STAPLER,0,6
7,5,1,85,4,4,613,24,CHURCH,0,6
7,5,1,86,0,0,645,NaN,DICE,0,6
7,5,1,87,0,0,817,NaN,SPRING,0,6
7,5,1,88,0,0,684,NaN,CRANE,0,7
7,5,1,89,0,0,731,NaN,FROG,0,7
7,5,1,90,4,4,749,18,MEDAL,0,7
7,5,1,91,0,0,1371,NaN,HANDCUFFS,0,7
7,5,1,92,0,0,753,NaN,GRENADE,0,7
7,5,1,93,1,1,880,NaN,GARLIC,0,7
7,5,1,94,3,3,657,18,CAKE,0,7
7,5,1,95,2,2,714,16,DART,0,7
7,5,1,96,1,1,674,NaN,MATTRESS,0,7
7,5,1,97,4,4,806,26,SEAL,0,7
7,5,1,98,4,4,629,24,BAGPIPES,0,7
7,5,1,99,0,0,786,NaN,THERMOMETER,0,7
7,5,1,100,0,0,933,NaN,AXE,0,7
7,5,1,101,3,3,650,21,WATCH,0,7
7,5,1,102,3,3,642,21,LADLE,0,7
7,5,1,103,1,1,1244,NaN,SLIPPERS,0,7
7,5,1,104,2,2,1546,26,SAFE,0,7
7,6,2,1,1,0,363,NaN,RING,0,1
7,6,2,2,0,0,333,NaN,GLASS,0,1
7,6,2,3,1,0,596,NaN,GASMASK,0,1
7,6,2,4,0,0,418,NaN,FILECABINET,0,1
7,6,2,5,1,0,665,NaN,COFFEEMAKER,0,1
7,6,2,6,0,0,652,NaN,GOGGLES,0,1
7,6,2,7,0,0,580,NaN,BOX,0,2
7,6,2,8,0,0,612,NaN,ESCALATOR,0,2
7,6,2,9,2,0,674,6,GASMASK,0,2
7,6,2,10,0,0,671,NaN,VIDEO,0,2
7,6,2,11,1,0,908,NaN,STRAWBERRIES,0,2
7,6,2,12,1,0,820,NaN,FLOPPYDISK,0,2
7,6,2,13,1,0,752,NaN,BATHTUB,0,2
7,6,2,14,2,0,539,13,RING,0,2
7,6,2,15,2,0,721,10,COFFEEMAKER,0,2
7,6,2,16,0,0,719,NaN,SHORTS,0,3
7,6,2,17,1,0,851,NaN,METRONOME,0,3
7,6,2,18,3,0,618,9,GASMASK,0,3
7,6,2,19,2,0,775,7,FLOPPYDISK,0,3
7,6,2,20,0,0,712,NaN,STARFISH,0,3
7,6,2,21,0,0,749,NaN,CALCULATOR,0,3
7,6,2,22,3,0,606,8,RING,0,3
7,6,2,23,3,0,523,8,COFFEEMAKER,0,3
7,6,2,24,0,0,670,NaN,SCARF,0,3
7,6,2,25,1,0,763,NaN,CD,0,3
7,6,2,26,0,0,1110,NaN,TEABAG,0,3
7,6,2,27,1,0,848,NaN,PELICAN,0,3
7,6,2,28,0,0,1251,NaN,CANDLE,0,3
7,6,2,29,2,0,658,18,STRAWBERRIES,0,3
7,6,2,30,0,0,815,NaN,TIE,0,3
7,6,2,31,2,0,1042,18,BATHTUB,0,3
7,6,2,32,0,0,689,NaN,BIKEWHEEL,0,3
7,6,2,33,0,0,687,NaN,PINEAPPLE,0,3
7,6,2,34,2,2,564,9,CD,0,4
7,6,2,35,3,3,646,16,FLOPPYDISK,0,4
7,6,2,36,1,1,758,NaN,CAMERA,0,4
7,6,2,37,0,0,745,NaN,HEATER,0,4
7,6,2,38,3,3,552,9,STRAWBERRIES,0,4
7,6,2,39,1,1,634,NaN,PURSE,0,4
7,6,2,40,3,3,656,9,BATHTUB,0,4
7,6,2,41,1,1,1123,NaN,PENCIL,0,4
7,6,2,42,0,0,666,NaN,TENT,0,4
7,6,2,43,4,4,598,25,GASMASK,0,4
7,6,2,44,0,0,715,NaN,SUNGLASSES,0,4
7,6,2,45,4,4,587,23,RING,0,4
7,6,2,46,0,0,879,NaN,BIKELOCK,0,4
7,6,2,47,2,2,1001,30,METRONOME,0,4
7,6,2,48,0,0,928,NaN,CANOPENER,0,4
7,6,2,49,4,4,635,26,COFFEEMAKER,0,4
7,6,2,50,2,2,872,23,PELICAN,0,4
7,6,2,51,0,0,655,NaN,JEANS,0,4
7,6,2,52,0,0,762,NaN,LEAF,0,5
7,6,2,53,0,0,1419,NaN,SHELVES,0,5
7,6,2,54,4,4,536,16,STRAWBERRIES,0,5
7,6,2,55,0,0,898,NaN,SNAIL,0,5
7,6,2,56,2,2,615,20,CAMERA,0,5
7,6,2,57,0,0,892,NaN,TYPEWRITER,0,5
7,6,2,58,4,4,619,18,BATHTUB,0,5
7,6,2,59,0,0,1072,NaN,DOUGHNUT,0,5
7,6,2,60,1,1,1097,NaN,SHARK,0,5
7,6,2,61,3,3,563,27,CD,0,5
7,6,2,62,1,1,745,NaN,CUP,0,5
7,6,2,63,1,1,982,NaN,DRUM,0,5
7,6,2,64,2,2,859,23,PENCIL,0,5
7,6,2,65,4,4,521,30,FLOPPYDISK,0,5
7,6,2,66,2,2,858,27,PURSE,0,5
7,6,2,67,0,0,705,NaN,AIRPLANE,0,5
7,6,2,68,3,3,708,18,PELICAN,0,5
7,6,2,69,3,3,635,22,METRONOME,0,5
7,6,2,70,7,7,1062,8,CUP,0,6
7,6,2,71,2,2,734,11,SHARK,0,6
7,6,2,72,0,0,1251,NaN,OCTOPUS,0,6
7,6,2,73,3,3,543,9,PENCIL,0,6
7,6,2,74,0,0,755,NaN,SHELL,0,6
7,6,2,75,1,1,792,NaN,CROWN,0,6
7,6,2,76,1,1,854,NaN,DRILL,0,6
7,6,2,77,4,4,502,16,CD,0,6
7,6,2,78,3,3,774,22,CAMERA,0,6
7,6,2,79,4,4,491,10,METRONOME,0,6
7,6,2,80,0,0,849,NaN,GARAGE,0,6
7,6,2,81,0,0,856,NaN,TOWER,0,6
7,6,2,82,0,0,1363,NaN,CRAYON,0,6
7,6,2,83,0,0,850,NaN,BANANA,0,6
7,6,2,84,2,2,1167,21,DRUM,0,6
7,6,2,85,1,1,709,NaN,ANT,0,6
7,6,2,86,4,4,832,18,PELICAN,0,6
7,6,2,87,3,3,524,21,PURSE,0,6
